timestamp,latitude,longitude,speed,heading,altitude,battery
481,40.395627,-3.705441,13.0,311.2,59.8,80.8
482,40.395704,-3.705556,13.0,311.2,60.0,80.7
483,40.395781,-3.705672,13.0,311.2,60.2,80.7
484,40.395858,-3.705787,13.0,311.2,60.3,80.6
485,40.395935,-3.705903,13.0,311.2,60.5,80.6
486,40.396016,-3.706012,12.91,314.0,60.7,80.6
487,40.396116,-3.70609,13.0,329.5,60.9,80.5
488,40.396217,-3.706168,13.0,329.5,61.0,80.5
489,40.396318,-3.706245,13.0,329.5,61.2,80.4
490,40.396418,-3.706323,13.0,329.5,61.4,80.4
491,40.396519,-3.706401,13.0,329.5,61.6,80.4
492,40.396619,-3.706479,13.0,329.5,61.8,80.3
493,40.39672,-3.706556,13.0,329.5,62.0,80.3
494,40.396821,-3.706634,13.0,329.5,62.2,80.2
495,40.396921,-3.706712,13.0,329.5,62.4,80.2
496,40.397022,-3.70679,13.0,329.5,62.6,80.2
497,40.397123,-3.706868,13.0,329.5,62.8,80.1
498,40.397223,-3.706945,13.0,329.5,63.0,80.1
499,40.397324,-3.707023,13.0,329.5,63.2,80.0
500,40.397425,-3.707101,13.0,329.5,63.4,80.0
501,40.397525,-3.707179,13.0,329.5,63.6,80.0
502,40.397626,-3.707256,13.0,329.5,63.8,79.9
503,40.397727,-3.707334,13.0,329.5,64.0,79.9
504,40.397827,-3.707412,13.0,329.5,64.2,79.8
505,40.397928,-3.70749,13.0,329.5,64.4,79.8
506,40.398029,-3.707568,13.0,329.5,64.7,79.8
507,40.398129,-3.707645,13.0,329.5,64.9,79.7
508,40.39823,-3.707723,13.0,329.5,65.1,79.7
509,40.39833,-3.707801,13.0,329.5,65.3,79.6
510,40.398431,-3.707879,13.0,329.5,65.5,79.6
511,40.398532,-3.707956,13.0,329.5,65.8,79.6
512,40.398632,-3.708034,13.0,329.5,66.0,79.5
513,40.398733,-3.708112,13.0,329.5,66.2,79.5
514,40.398834,-3.70819,13.0,329.5,66.5,79.4
515,40.398934,-3.708267,13.0,329.5,66.7,79.4
516,40.399035,-3.708345,13.0,329.5,66.9,79.4
517,40.399136,-3.708423,13.0,329.5,67.2,79.3
518,40.399236,-3.708501,13.0,329.5,67.4,79.3
519,40.399337,-3.708579,13.0,329.5,67.7,79.2
520,40.399438,-3.708656,13.0,329.5,67.9,79.2
521,40.399538,-3.708734,13.0,329.5,68.1,79.2
522,40.399639,-3.708812,13.0,329.5,68.4,79.1
523,40.39974,-3.70889,13.0,329.5,68.6,79.1
524,40.39984,-3.708967,13.0,329.5,68.9,79.0
525,40.399941,-3.709045,13.0,329.5,69.1,79.0
526,40.400041,-3.709123,13.0,329.5,69.4,79.0
527,40.400142,-3.709201,13.0,329.5,69.6,78.9
528,40.400243,-3.709278,13.0,329.5,69.9,78.9
529,40.400343,-3.709356,13.0,329.5,70.1,78.8
530,40.400444,-3.709434,13.0,329.5,70.4,78.8
531,40.400545,-3.709512,13.0,329.5,70.7,78.8
532,40.400645,-3.70959,13.0,329.5,70.9,78.7
533,40.400746,-3.709667,13.0,329.5,71.2,78.7
534,40.400847,-3.709745,13.0,329.5,71.4,78.6
535,40.400947,-3.709823,13.0,329.5,71.7,78.6
536,40.401048,-3.709901,13.0,329.5,72.0,78.6
537,40.401149,-3.709978,13.0,329.5,72.2,78.5
538,40.401249,-3.710056,13.0,329.5,72.5,78.5
539,40.40135,-3.710134,13.0,329.5,72.7,78.4
540,40.40145,-3.710212,13.0,329.5,73.0,78.4
541,40.401551,-3.71029,13.0,329.5,73.3,78.4
542,40.401652,-3.710367,13.0,329.5,73.5,78.3
543,40.401752,-3.710445,13.0,329.5,73.8,78.3
544,40.401853,-3.710523,13.0,329.5,74.1,78.2
545,40.401954,-3.710601,13.0,329.5,74.4,78.2
546,40.402054,-3.710678,13.0,329.5,74.6,78.2
547,40.402155,-3.710756,13.0,329.5,74.9,78.1
548,40.402256,-3.710834,13.0,329.5,75.2,78.1
549,40.402356,-3.710912,13.0,329.5,75.4,78.0
550,40.402457,-3.710989,13.0,329.5,75.7,78.0
551,40.402558,-3.711067,13.0,329.5,76.0,78.0
552,40.402658,-3.711145,13.0,329.5,76.3,77.9
553,40.402759,-3.711223,13.0,329.5,76.5,77.9
554,40.40286,-3.711301,13.0,329.5,76.8,77.8
555,40.40296,-3.711378,13.0,329.5,77.1,77.8
556,40.403061,-3.711456,13.0,329.5,77.4,77.8
557,40.403161,-3.711534,13.0,329.5,77.6,77.7
558,40.403262,-3.711612,13.0,329.5,77.9,77.7
559,40.403363,-3.711689,13.0,329.5,78.2,77.6
560,40.403463,-3.711767,13.0,329.5,78.5,77.6
561,40.403564,-3.711845,13.0,329.5,78.8,77.6
562,40.403665,-3.711923,13.0,329.5,79.0,77.5
563,40.403765,-3.712,13.0,329.5,79.3,77.5
564,40.403866,-3.712078,13.0,329.5,79.6,77.4
565,40.403967,-3.712156,13.0,329.5,79.9,77.4
566,40.404067,-3.712234,13.0,329.5,80.1,77.4
567,40.404168,-3.712312,13.0,329.5,80.4,77.3
568,40.404269,-3.712389,13.0,329.5,80.7,77.3
569,40.404369,-3.712467,13.0,329.5,81.0,77.2
570,40.40447,-3.712545,13.0,329.5,81.3,77.2
571,40.40457,-3.712623,13.0,329.5,81.5,77.2
572,40.404671,-3.7127,13.0,329.5,81.8,77.1
573,40.404772,-3.712778,13.0,329.5,82.1,77.1
574,40.404872,-3.712856,13.0,329.5,82.4,77.0
575,40.404973,-3.712934,13.0,329.5,82.6,77.0
576,40.405074,-3.713012,13.0,329.5,82.9,77.0
577,40.405174,-3.713089,13.0,329.5,83.2,76.9
578,40.405275,-3.713167,13.0,329.5,83.5,76.9
579,40.405376,-3.713245,13.0,329.5,83.7,76.8
580,40.405476,-3.713323,13.0,329.5,84.0,76.8
581,40.405577,-3.7134,13.0,329.5,84.3,76.8
582,40.405678,-3.713478,13.0,329.5,84.6,76.7
583,40.405778,-3.713556,13.0,329.5,84.8,76.7
584,40.405879,-3.713634,13.0,329.5,85.1,76.6
585,40.40598,-3.713711,13.0,329.5,85.4,76.6
586,40.40608,-3.713789,13.0,329.5,85.6,76.6
587,40.406181,-3.713867,13.0,329.5,85.9,76.5
588,40.406281,-3.713945,13.0,329.5,86.2,76.5
589,40.406382,-3.714023,13.0,329.5,86.5,76.4
590,40.406483,-3.7141,13.0,329.5,86.7,76.4
591,40.406583,-3.714178,13.0,329.5,87.0,76.4
592,40.406684,-3.714256,13.0,329.5,87.3,76.3
593,40.406785,-3.714334,13.0,329.5,87.5,76.3
594,40.406885,-3.714411,13.0,329.5,87.8,76.2
595,40.406986,-3.714489,13.0,329.5,88.1,76.2
596,40.407087,-3.714567,13.0,329.5,88.3,76.2
597,40.407187,-3.714645,13.0,329.5,88.6,76.1
598,40.407288,-3.714722,13.0,329.5,88.8,76.1
599,40.407389,-3.7148,13.0,329.5,89.1,76.0
600,40.407489,-3.714878,13.0,329.5,89.4,76.0
601,40.40759,-3.714956,13.0,329.5,89.6,76.0
602,40.407691,-3.715034,13.0,329.5,89.9,75.9
603,40.407791,-3.715111,13.0,329.5,90.1,75.9
604,40.407892,-3.715189,13.0,329.5,90.4,75.8
605,40.407992,-3.715267,13.0,329.5,90.6,75.8
606,40.408093,-3.715345,13.0,329.5,90.9,75.8
607,40.408194,-3.715422,13.0,329.5,91.1,75.7
608,40.408294,-3.7155,13.0,329.5,91.4,75.7
609,40.408395,-3.715578,13.0,329.5,91.6,75.6
610,40.408496,-3.715656,13.0,329.5,91.9,75.6
611,40.408596,-3.715734,13.0,329.5,92.1,75.6
612,40.408697,-3.715811,13.0,329.5,92.4,75.5
613,40.408798,-3.715889,13.0,329.5,92.6,75.5
614,40.408898,-3.715967,13.0,329.5,92.8,75.4
615,40.408999,-3.716045,13.0,329.5,93.1,75.4
616,40.4091,-3.716122,13.0,329.5,93.3,75.4
617,40.4092,-3.7162,13.0,329.5,93.5,75.3
618,40.409301,-3.716278,13.0,329.5,93.8,75.3
619,40.409401,-3.716356,13.0,329.5,94.0,75.2
620,40.409502,-3.716433,13.0,329.5,94.2,75.2
621,40.409603,-3.716511,13.0,329.5,94.5,75.2
622,40.409703,-3.716589,13.0,329.5,94.7,75.1
623,40.409804,-3.716667,13.0,329.5,94.9,75.1
624,40.409905,-3.716745,13.0,329.5,95.1,75.0
625,40.410005,-3.716822,13.0,329.5,95.4,75.0
626,40.410106,-3.7169,13.0,329.5,95.6,75.0
627,40.410207,-3.716978,13.0,329.5,95.8,74.9
628,40.410307,-3.717056,13.0,329.5,96.0,74.9
629,40.410408,-3.717133,13.0,329.5,96.2,74.8
630,40.410509,-3.717211,13.0,329.5,96.4,74.8
631,40.410609,-3.717289,13.0,329.5,96.6,74.8
632,40.41071,-3.717367,13.0,329.5,96.8,74.7
633,40.410811,-3.717444,13.0,329.5,97.0,74.7
634,40.410911,-3.717522,13.0,329.5,97.2,74.6
635,40.411012,-3.7176,13.0,329.5,97.4,74.6
636,40.411112,-3.717678,13.0,329.5,97.6,74.6
637,40.411213,-3.717756,13.0,329.5,97.8,74.5
638,40.411314,-3.717833,13.0,329.5,98.0,74.5
639,40.411414,-3.717911,13.0,329.5,98.2,74.4
640,40.411515,-3.717989,13.0,329.5,98.4,74.4
641,40.411616,-3.718067,13.0,329.5,98.6,74.4
642,40.411716,-3.718144,13.0,329.5,98.8,74.3
643,40.411817,-3.718222,13.0,329.5,99.0,74.3
644,40.411918,-3.7183,13.0,329.5,99.1,74.2
645,40.412018,-3.718378,13.0,329.5,99.3,74.2
646,40.412119,-3.718456,13.0,329.5,99.5,74.2
647,40.41222,-3.718533,13.0,329.5,99.7,74.1
648,40.41232,-3.718611,13.0,329.5,99.8,74.1
649,40.412421,-3.718689,13.0,329.5,100.0,74.0
650,40.412521,-3.718767,13.0,329.5,100.2,74.0
651,40.412622,-3.718844,13.0,329.5,100.3,74.0
652,40.412723,-3.718922,13.0,329.5,100.5,73.9
653,40.412823,-3.719,13.0,329.5,100.7,73.9
654,40.412924,-3.719078,13.0,329.5,100.8,73.8
655,40.413025,-3.719155,13.0,329.5,101.0,73.8
656,40.413125,-3.719233,13.0,329.5,101.1,73.8
657,40.413226,-3.719311,13.0,329.5,101.3,73.7
658,40.413327,-3.719389,13.0,329.5,101.4,73.7
659,40.413427,-3.719467,13.0,329.5,101.5,73.6
660,40.413528,-3.719544,13.0,329.5,101.7,73.6
661,40.413629,-3.719622,13.0,329.5,101.8,73.6
662,40.413729,-3.7197,13.0,329.5,102.0,73.5
663,40.41383,-3.719778,13.0,329.5,102.1,73.5
664,40.413931,-3.719855,13.0,329.5,102.2,73.4
665,40.414031,-3.719933,13.0,329.5,102.3,73.4
666,40.414132,-3.720011,13.0,329.5,102.5,73.4
667,40.414232,-3.720089,13.0,329.5,102.6,73.3
668,40.414333,-3.720167,13.0,329.5,102.7,73.3
669,40.414434,-3.720244,13.0,329.5,102.8,73.2
670,40.414534,-3.720322,13.0,329.5,102.9,73.2
671,40.414635,-3.7204,13.0,329.5,103.0,73.2
672,40.414736,-3.720478,13.0,329.5,103.1,73.1
673,40.414836,-3.720555,13.0,329.5,103.3,73.1
674,40.414937,-3.720633,13.0,329.5,103.4,73.0
675,40.415038,-3.720711,13.0,329.5,103.4,73.0
676,40.415138,-3.720789,13.0,329.5,103.5,73.0
677,40.415239,-3.720866,13.0,329.5,103.6,72.9
678,40.41534,-3.720944,13.0,329.5,103.7,72.9
679,40.41544,-3.721022,13.0,329.5,103.8,72.8
680,40.415541,-3.7211,13.0,329.5,103.9,72.8
681,40.415642,-3.721178,13.0,329.5,104.0,72.8
682,40.415742,-3.721255,13.0,329.5,104.1,72.7
683,40.415843,-3.721333,13.0,329.5,104.1,72.7
684,40.415943,-3.721411,13.0,329.5,104.2,72.6
685,40.416044,-3.721489,13.0,329.5,104.3,72.6
686,40.416145,-3.721566,13.0,329.5,104.3,72.6
687,40.416245,-3.721644,13.0,329.5,104.4,72.5
688,40.416346,-3.721722,13.0,329.5,104.5,72.5
689,40.416447,-3.7218,13.0,329.5,104.5,72.4
690,40.416547,-3.721877,13.0,329.5,104.6,72.4
691,40.416648,-3.721955,13.0,329.5,104.6,72.4
692,40.416749,-3.722033,13.0,329.5,104.7,72.3
693,40.416849,-3.722111,13.0,329.5,104.7,72.3
694,40.41695,-3.722189,13.0,329.5,104.7,72.2
695,40.417051,-3.722266,13.0,329.5,104.8,72.2
696,40.417151,-3.722344,13.0,329.5,104.8,72.2
697,40.417252,-3.722422,13.0,329.5,104.9,72.1
698,40.417352,-3.7225,13.0,329.5,104.9,72.1
699,40.417453,-3.722577,13.0,329.5,104.9,72.0
700,40.417554,-3.722655,13.0,329.5,104.9,72.0
701,40.417654,-3.722733,13.0,329.5,104.9,72.0
702,40.417755,-3.722811,13.0,329.5,105.0,71.9
703,40.417856,-3.722889,13.0,329.5,105.0,71.9
704,40.417956,-3.722966,13.0,329.5,105.0,71.8
705,40.418062,-3.723029,12.94,335.8,105.0,71.8
706,40.418173,-3.72308,13.0,340.6,105.0,71.8
707,40.418283,-3.723131,13.0,340.6,105.0,71.7
708,40.418393,-3.723181,13.0,340.6,105.0,71.7
709,40.418503,-3.723232,13.0,340.6,105.0,71.6
710,40.418613,-3.723283,13.0,340.6,105.0,71.6
711,40.418723,-3.723334,13.0,340.6,105.0,71.6
712,40.418834,-3.723385,13.0,340.6,105.0,71.5
713,40.418944,-3.723436,13.0,340.6,104.9,71.5
714,40.419054,-3.723486,13.0,340.6,104.9,71.4
715,40.419164,-3.723537,13.0,340.6,104.9,71.4
716,40.419274,-3.723588,13.0,340.6,104.9,71.4
717,40.419385,-3.723639,13.0,340.6,104.8,71.3
718,40.419495,-3.72369,13.0,340.6,104.8,71.3
719,40.419605,-3.723741,13.0,340.6,104.8,71.2
720,40.419715,-3.723792,13.0,340.6,104.7,71.2
721,40.419825,-3.723842,13.0,340.6,104.7,71.2
722,40.419935,-3.723893,13.0,340.6,104.6,71.1
723,40.420046,-3.723944,13.0,340.6,104.6,71.1
724,40.420156,-3.723995,13.0,340.6,104.5,71.0
725,40.420266,-3.724046,13.0,340.6,104.5,71.0
726,40.420376,-3.724097,13.0,340.6,104.4,71.0
727,40.420486,-3.724148,13.0,340.6,104.4,70.9
728,40.420596,-3.724198,13.0,340.6,104.3,70.9
729,40.420707,-3.724249,13.0,340.6,104.2,70.8
730,40.420817,-3.7243,13.0,340.6,104.2,70.8
731,40.420927,-3.724351,13.0,340.6,104.1,70.8
732,40.421037,-3.724402,13.0,340.6,104.0,70.7
733,40.421147,-3.724453,13.0,340.6,104.0,70.7
734,40.421258,-3.724503,13.0,340.6,103.9,70.6
735,40.421368,-3.724554,13.0,340.6,103.8,70.6
736,40.421478,-3.724605,13.0,340.6,103.7,70.6
737,40.421588,-3.724656,13.0,340.6,103.6,70.5
738,40.421698,-3.724707,13.0,340.6,103.5,70.5
739,40.421808,-3.724758,13.0,340.6,103.4,70.4
740,40.421919,-3.724809,13.0,340.6,103.3,70.4
741,40.422029,-3.724859,13.0,340.6,103.2,70.4
742,40.422139,-3.72491,13.0,340.6,103.1,70.3
743,40.422249,-3.724961,13.0,340.6,103.0,70.3
744,40.422359,-3.725012,13.0,340.6,102.9,70.2
745,40.422469,-3.725063,13.0,340.6,102.8,70.2
746,40.42258,-3.725114,13.0,340.6,102.7,70.2
747,40.42269,-3.725165,13.0,340.6,102.6,70.1
748,40.4228,-3.725215,13.0,340.6,102.4,70.1
749,40.42291,-3.725266,13.0,340.6,102.3,70.0
750,40.42302,-3.725317,13.0,340.6,102.2,70.0
751,40.423131,-3.725368,13.0,340.6,102.1,70.0
752,40.423241,-3.725419,13.0,340.6,101.9,69.9
753,40.423351,-3.72547,13.0,340.6,101.8,69.9
754,40.423461,-3.72552,13.0,340.6,101.6,69.8
755,40.423571,-3.725571,13.0,340.6,101.5,69.8
756,40.423681,-3.725622,13.0,340.6,101.4,69.8
757,40.423792,-3.725673,13.0,340.6,101.2,69.7
758,40.423902,-3.725724,13.0,340.6,101.1,69.7
759,40.424012,-3.725775,13.0,340.6,100.9,69.6
760,40.424122,-3.725826,13.0,340.6,100.8,69.6
761,40.424232,-3.725876,13.0,340.6,100.6,69.6
762,40.424342,-3.725927,13.0,340.6,100.5,69.5
763,40.424453,-3.725978,13.0,340.6,100.3,69.5
764,40.424563,-3.726029,13.0,340.6,100.1,69.4
765,40.424673,-3.72608,13.0,340.6,100.0,69.4
766,40.424783,-3.726131,13.0,340.6,99.8,69.4
767,40.424893,-3.726182,13.0,340.6,99.6,69.3
768,40.425004,-3.726232,13.0,340.6,99.4,69.3
769,40.425114,-3.726283,13.0,340.6,99.3,69.2
770,40.425224,-3.726334,13.0,340.6,99.1,69.2
771,40.425334,-3.726385,13.0,340.6,98.9,69.2
772,40.425444,-3.726436,13.0,340.6,98.7,69.1
773,40.425554,-3.726487,13.0,340.6,98.5,69.1
774,40.425665,-3.726538,13.0,340.6,98.4,69.0
775,40.425775,-3.726588,13.0,340.6,98.2,69.0
776,40.425885,-3.726639,13.0,340.6,98.0,69.0
777,40.425995,-3.72669,13.0,340.6,97.8,68.9
778,40.426105,-3.726741,13.0,340.6,97.6,68.9
779,40.426215,-3.726792,13.0,340.6,97.4,68.8
780,40.426326,-3.726843,13.0,340.6,97.2,68.8
781,40.426436,-3.726893,13.0,340.6,97.0,68.8
782,40.426546,-3.726944,13.0,340.6,96.8,68.7
783,40.426656,-3.726995,13.0,340.6,96.6,68.7
784,40.426766,-3.727046,13.0,340.6,96.4,68.6
785,40.426877,-3.727097,13.0,340.6,96.2,68.6
786,40.426987,-3.727148,13.0,340.6,95.9,68.6
787,40.427097,-3.727199,13.0,340.6,95.7,68.5
788,40.427207,-3.727249,13.0,340.6,95.5,68.5
789,40.427317,-3.7273,13.0,340.6,95.3,68.4
790,40.427427,-3.727351,13.0,340.6,95.1,68.4
791,40.427538,-3.727402,13.0,340.6,94.8,68.4
792,40.427648,-3.727453,13.0,340.6,94.6,68.3
793,40.427758,-3.727504,13.0,340.6,94.4,68.3
794,40.427868,-3.727555,13.0,340.6,94.2,68.2
795,40.427978,-3.727605,13.0,340.6,93.9,68.2
796,40.428088,-3.727656,13.0,340.6,93.7,68.2
797,40.428199,-3.727707,13.0,340.6,93.5,68.1
798,40.428309,-3.727758,13.0,340.6,93.2,68.1
799,40.428419,-3.727809,13.0,340.6,93.0,68.0
800,40.428529,-3.72786,13.0,340.6,92.8,68.0
801,40.428639,-3.72791,13.0,340.6,92.5,68.0
802,40.42875,-3.727961,13.0,340.6,92.3,67.9
803,40.42886,-3.728012,13.0,340.6,92.0,67.9
804,40.42897,-3.728063,13.0,340.6,91.8,67.8
805,40.42908,-3.728114,13.0,340.6,91.6,67.8
806,40.42919,-3.728165,13.0,340.6,91.3,67.8
807,40.4293,-3.728216,13.0,340.6,91.1,67.7
808,40.429411,-3.728266,13.0,340.6,90.8,67.7
809,40.429521,-3.728317,13.0,340.6,90.6,67.6
810,40.429631,-3.728368,13.0,340.6,90.3,67.6
811,40.429741,-3.728419,13.0,340.6,90.0,67.6
812,40.429851,-3.72847,13.0,340.6,89.8,67.5
813,40.429961,-3.728521,13.0,340.6,89.5,67.5
814,40.430072,-3.728572,13.0,340.6,89.3,67.4
815,40.430182,-3.728622,13.0,340.6,89.0,67.4
816,40.430292,-3.728673,13.0,340.6,88.8,67.4
817,40.430402,-3.728724,13.0,340.6,88.5,67.3
818,40.430512,-3.728775,13.0,340.6,88.2,67.3
819,40.430623,-3.728826,13.0,340.6,88.0,67.2
820,40.430733,-3.728877,13.0,340.6,87.7,67.2
821,40.430843,-3.728927,13.0,340.6,87.4,67.2
822,40.430953,-3.728978,13.0,340.6,87.2,67.1
823,40.430943,-3.728953,2.42,116.2,86.9,67.1
824,40.430845,-3.72887,13.0,147.5,86.6,67.0
825,40.430746,-3.728788,13.0,147.5,86.4,67.0
826,40.430648,-3.728705,13.0,147.5,86.1,67.0
827,40.430549,-3.728623,13.0,147.5,85.8,66.9
828,40.430451,-3.728541,13.0,147.5,85.6,66.9
829,40.430352,-3.728458,13.0,147.5,85.3,66.8
830,40.430254,-3.728376,13.0,147.5,85.0,66.8
831,40.430155,-3.728293,13.0,147.5,84.8,66.8
832,40.430057,-3.728211,13.0,147.5,84.5,66.7
833,40.429958,-3.728129,13.0,147.5,84.2,66.7
834,40.42986,-3.728046,13.0,147.5,83.9,66.6
835,40.429761,-3.727964,13.0,147.5,83.7,66.6
836,40.429663,-3.727881,13.0,147.5,83.4,66.6
837,40.429564,-3.727799,13.0,147.5,83.1,66.5
838,40.429466,-3.727717,13.0,147.5,82.8,66.5
839,40.429367,-3.727634,13.0,147.5,82.6,66.4
840,40.429269,-3.727552,13.0,147.5,82.3,66.4
841,40.42917,-3.727469,13.0,147.5,82.0,66.4
842,40.429072,-3.727387,13.0,147.5,81.7,66.3
843,40.428973,-3.727305,13.0,147.5,81.5,66.3
844,40.428875,-3.727222,13.0,147.5,81.2,66.2
845,40.428776,-3.72714,13.0,147.5,80.9,66.2
846,40.428678,-3.727057,13.0,147.5,80.6,66.2
847,40.428579,-3.726975,13.0,147.5,80.3,66.1
848,40.428481,-3.726893,13.0,147.5,80.1,66.1
849,40.428382,-3.72681,13.0,147.5,79.8,66.0
850,40.428284,-3.726728,13.0,147.5,79.5,66.0
851,40.428185,-3.726645,13.0,147.5,79.2,66.0
852,40.428087,-3.726563,13.0,147.5,79.0,65.9
853,40.427988,-3.726481,13.0,147.5,78.7,65.9
854,40.42789,-3.726398,13.0,147.5,78.4,65.8
855,40.427791,-3.726316,13.0,147.5,78.1,65.8
856,40.427693,-3.726233,13.0,147.5,77.8,65.8
857,40.427594,-3.726151,13.0,147.5,77.6,65.7
858,40.427496,-3.726069,13.0,147.5,77.3,65.7
859,40.427397,-3.725986,13.0,147.5,77.0,65.6
860,40.427299,-3.725904,13.0,147.5,76.7,65.6
861,40.4272,-3.725821,13.0,147.5,76.5,65.6
862,40.427102,-3.725739,13.0,147.5,76.2,65.5
863,40.427003,-3.725657,13.0,147.5,75.9,65.5
864,40.426905,-3.725574,13.0,147.5,75.6,65.4
865,40.426806,-3.725492,13.0,147.5,75.4,65.4
866,40.426708,-3.725409,13.0,147.5,75.1,65.4
867,40.426609,-3.725327,13.0,147.5,74.8,65.3
868,40.426511,-3.725245,13.0,147.5,74.6,65.3
869,40.426412,-3.725162,13.0,147.5,74.3,65.2
870,40.426314,-3.72508,13.0,147.5,74.0,65.2
871,40.426215,-3.724997,13.0,147.5,73.7,65.2
872,40.426117,-3.724915,13.0,147.5,73.5,65.1
873,40.426018,-3.724833,13.0,147.5,73.2,65.1
874,40.42592,-3.72475,13.0,147.5,72.9,65.0
875,40.425821,-3.724668,13.0,147.5,72.7,65.0
876,40.425723,-3.724585,13.0,147.5,72.4,65.0
877,40.425624,-3.724503,13.0,147.5,72.1,64.9
878,40.425526,-3.724421,13.0,147.5,71.9,64.9
879,40.425427,-3.724338,13.0,147.5,71.6,64.8
880,40.425329,-3.724256,13.0,147.5,71.4,64.8
881,40.42523,-3.724173,13.0,147.5,71.1,64.8
882,40.425132,-3.724091,13.0,147.5,70.8,64.7
883,40.425033,-3.724008,13.0,147.5,70.6,64.7
884,40.424935,-3.723926,13.0,147.5,70.3,64.6
885,40.424836,-3.723844,13.0,147.5,70.1,64.6
886,40.424738,-3.723761,13.0,147.5,69.8,64.6
887,40.424639,-3.723679,13.0,147.5,69.6,64.5
888,40.424541,-3.723596,13.0,147.5,69.3,64.5
889,40.424442,-3.723514,13.0,147.5,69.1,64.4
890,40.424344,-3.723432,13.0,147.5,68.8,64.4
891,40.424245,-3.723349,13.0,147.5,68.6,64.4
892,40.424147,-3.723267,13.0,147.5,68.3,64.3
893,40.424048,-3.723184,13.0,147.5,68.1,64.3
894,40.42395,-3.723102,13.0,147.5,67.8,64.2
895,40.423851,-3.72302,13.0,147.5,67.6,64.2
896,40.423753,-3.722937,13.0,147.5,67.3,64.2
897,40.423654,-3.722855,13.0,147.5,67.1,64.1
898,40.423556,-3.722772,13.0,147.5,66.9,64.1
899,40.423457,-3.72269,13.0,147.5,66.6,64.0
900,40.423359,-3.722608,13.0,147.5,66.4,64.0
901,40.42326,-3.722525,13.0,147.5,66.2,64.0
902,40.423162,-3.722443,13.0,147.5,65.9,63.9
903,40.423063,-3.72236,13.0,147.5,65.7,63.9
904,40.422965,-3.722278,13.0,147.5,65.5,63.8
905,40.422866,-3.722196,13.0,147.5,65.3,63.8
906,40.422768,-3.722113,13.0,147.5,65.0,63.8
907,40.422669,-3.722031,13.0,147.5,64.8,63.7
908,40.422571,-3.721948,13.0,147.5,64.6,63.7
909,40.422472,-3.721866,13.0,147.5,64.4,63.6
910,40.422373,-3.721784,13.0,147.5,64.2,63.6
911,40.422275,-3.721701,13.0,147.5,63.9,63.6
912,40.422176,-3.721619,13.0,147.5,63.7,63.5
913,40.422078,-3.721536,13.0,147.5,63.5,63.5
914,40.421979,-3.721454,13.0,147.5,63.3,63.4
915,40.421881,-3.721372,13.0,147.5,63.1,63.4
916,40.421782,-3.721289,13.0,147.5,62.9,63.4
917,40.421684,-3.721207,13.0,147.5,62.7,63.3
918,40.421585,-3.721124,13.0,147.5,62.5,63.3
919,40.421487,-3.721042,13.0,147.5,62.3,63.2
920,40.421388,-3.72096,13.0,147.5,62.1,63.2
921,40.42129,-3.720877,13.0,147.5,61.9,63.2
922,40.421191,-3.720795,13.0,147.5,61.7,63.1
923,40.421093,-3.720712,13.0,147.5,61.5,63.1
924,40.420994,-3.72063,13.0,147.5,61.4,63.0
925,40.420896,-3.720548,13.0,147.5,61.2,63.0
926,40.420797,-3.720465,13.0,147.5,61.0,63.0
927,40.420699,-3.720383,13.0,147.5,60.8,62.9
928,40.4206,-3.7203,13.0,147.5,60.6,62.9
929,40.420484,-3.720306,12.99,182.2,60.5,62.8
930,40.420367,-3.720313,13.0,182.4,60.3,62.8
931,40.42025,-3.720319,13.0,182.4,60.1,62.8
932,40.420134,-3.720325,13.0,182.4,59.9,62.7
933,40.420017,-3.720332,13.0,182.4,59.8,62.7
934,40.4199,-3.720338,13.0,182.4,59.6,62.6
935,40.419784,-3.720344,13.0,182.4,59.5,62.6
936,40.419667,-3.72035,13.0,182.4,59.3,62.6
937,40.41955,-3.720357,13.0,182.4,59.1,62.5
938,40.419434,-3.720363,13.0,182.4,59.0,62.5
939,40.419317,-3.720369,13.0,182.4,58.8,62.4
940,40.4192,-3.720376,13.0,182.4,58.7,62.4
941,40.419084,-3.720382,13.0,182.4,58.6,62.4
942,40.418967,-3.720388,13.0,182.4,58.4,62.3
943,40.41885,-3.720395,13.0,182.4,58.3,62.3
944,40.418734,-3.720401,13.0,182.4,58.1,62.2
945,40.418617,-3.720407,13.0,182.4,58.0,62.2
946,40.4185,-3.720414,13.0,182.4,57.9,62.2
947,40.418384,-3.72042,13.0,182.4,57.7,62.1
948,40.418267,-3.720426,13.0,182.4,57.6,62.1
949,40.41815,-3.720432,13.0,182.4,57.5,62.0
950,40.418033,-3.720439,13.0,182.4,57.4,62.0
951,40.417917,-3.720445,13.0,182.4,57.3,62.0
952,40.4178,-3.720451,13.0,182.4,57.2,61.9
953,40.417683,-3.720458,13.0,182.4,57.0,61.9
954,40.417567,-3.720464,13.0,182.4,56.9,61.8
955,40.41745,-3.72047,13.0,182.4,56.8,61.8
956,40.417333,-3.720477,13.0,182.4,56.7,61.8
957,40.417217,-3.720483,13.0,182.4,56.6,61.7
958,40.4171,-3.720489,13.0,182.4,56.5,61.7
959,40.416983,-3.720495,13.0,182.4,56.4,61.6
960,40.416867,-3.720502,13.0,182.4,56.3,61.6
961,40.41675,-3.720508,13.0,182.4,56.3,61.6
