timestamp,latitude,longitude,speed,heading,occupancy
558,40.408828,-3.693126,15.0,124.6,62.5
559,40.408752,-3.69298,15.0,124.6,62.4
560,40.408675,-3.692834,15.0,124.6,62.2
561,40.408599,-3.692689,15.0,124.6,62.1
562,40.408523,-3.692543,15.0,124.6,62.0
563,40.408435,-3.692409,14.96,130.8,61.8
564,40.408342,-3.692281,15.0,133.3,61.7
565,40.40825,-3.692152,15.0,133.3,61.5
566,40.408157,-3.692023,15.0,133.3,61.4
567,40.408065,-3.691894,15.0,133.3,61.2
568,40.407972,-3.691766,15.0,133.3,61.1
569,40.40788,-3.691637,15.0,133.3,60.9
570,40.407787,-3.691508,15.0,133.3,60.8
571,40.407695,-3.69138,15.0,133.3,60.7
572,40.407602,-3.691251,15.0,133.3,60.5
573,40.40751,-3.691122,15.0,133.3,60.4
574,40.407417,-3.690994,15.0,133.3,60.2
575,40.407325,-3.690865,15.0,133.3,60.1
576,40.407232,-3.690736,15.0,133.3,59.9
577,40.40714,-3.690608,15.0,133.3,59.8
578,40.407047,-3.690479,15.0,133.3,59.7
579,40.406955,-3.69035,15.0,133.3,59.5
580,40.406862,-3.690222,15.0,133.3,59.4
581,40.40677,-3.690093,15.0,133.3,59.2
582,40.406677,-3.689964,15.0,133.3,59.1
583,40.406585,-3.689835,15.0,133.3,58.9
584,40.406492,-3.689707,15.0,133.3,58.8
585,40.4064,-3.689578,15.0,133.3,58.6
586,40.406307,-3.689449,15.0,133.3,58.5
587,40.406215,-3.689321,15.0,133.3,58.3
588,40.406226,-3.689155,14.06,85.1,58.2
589,40.406256,-3.688983,15.0,76.8,58.1
590,40.406287,-3.688811,15.0,76.8,57.9
591,40.406318,-3.688638,15.0,76.8,57.8
592,40.406348,-3.688466,15.0,76.8,57.6
593,40.406379,-3.688294,15.0,76.8,57.5
594,40.40641,-3.688122,15.0,76.8,57.3
595,40.40644,-3.687949,15.0,76.8,57.2
596,40.406471,-3.687777,15.0,76.8,57.0
597,40.406502,-3.687605,15.0,76.8,56.9
598,40.406532,-3.687432,15.0,76.8,56.7
599,40.406563,-3.68726,15.0,76.8,56.6
600,40.406594,-3.687088,15.0,76.8,56.5
601,40.406624,-3.686915,15.0,76.8,56.3
602,40.406655,-3.686743,15.0,76.8,56.2
603,40.406686,-3.686571,15.0,76.8,56.0
604,40.406716,-3.686398,15.0,76.8,55.9
605,40.406747,-3.686226,15.0,76.8,55.7
606,40.406778,-3.686054,15.0,76.8,55.6
607,40.406808,-3.685881,15.0,76.8,55.4
608,40.406839,-3.685709,15.0,76.8,55.3
609,40.40687,-3.685537,15.0,76.8,55.1
610,40.4069,-3.685365,15.0,76.8,55.0
611,40.406931,-3.685192,15.0,76.8,54.9
612,40.406962,-3.68502,15.0,76.8,54.7
613,40.406992,-3.684848,15.0,76.8,54.6
614,40.407023,-3.684675,15.0,76.8,54.4
615,40.407054,-3.684503,15.0,76.8,54.3
616,40.407084,-3.684331,15.0,76.8,54.1
617,40.407115,-3.684158,15.0,76.8,54.0
618,40.407146,-3.683986,15.0,76.8,53.8
619,40.407176,-3.683814,15.0,76.8,53.7
620,40.407207,-3.683641,15.0,76.8,53.5
621,40.407238,-3.683469,15.0,76.8,53.4
622,40.407268,-3.683297,15.0,76.8,53.2
623,40.407299,-3.683124,15.0,76.8,53.1
624,40.40733,-3.682952,15.0,76.8,53.0
625,40.40736,-3.68278,15.0,76.8,52.8
626,40.407391,-3.682608,15.0,76.8,52.7
627,40.407422,-3.682435,15.0,76.8,52.5
628,40.407452,-3.682263,15.0,76.8,52.4
629,40.407483,-3.682091,15.0,76.8,52.2
630,40.407514,-3.681918,15.0,76.8,52.1
631,40.407544,-3.681746,15.0,76.8,51.9
632,40.407575,-3.681574,15.0,76.8,51.8
633,40.407606,-3.681401,15.0,76.8,51.6
634,40.407636,-3.681229,15.0,76.8,51.5
635,40.407667,-3.681057,15.0,76.8,51.4
636,40.407698,-3.680884,15.0,76.8,51.2
637,40.407728,-3.680712,15.0,76.8,51.1
638,40.407759,-3.68054,15.0,76.8,50.9
639,40.40779,-3.680367,15.0,76.8,50.8
640,40.40782,-3.680195,15.0,76.8,50.6
641,40.407851,-3.680023,15.0,76.8,50.5
642,40.407882,-3.679851,15.0,76.8,50.3
643,40.407912,-3.679678,15.0,76.8,50.2
644,40.407943,-3.679506,15.0,76.8,50.1
645,40.407974,-3.679334,15.0,76.8,49.9
646,40.408004,-3.679161,15.0,76.8,49.8
647,40.408035,-3.678989,15.0,76.8,49.6
648,40.408066,-3.678817,15.0,76.8,49.5
649,40.408096,-3.678644,15.0,76.8,49.3
650,40.408127,-3.678472,15.0,76.8,49.2
651,40.408158,-3.6783,15.0,76.8,49.0
652,40.408188,-3.678127,15.0,76.8,48.9
653,40.408219,-3.677955,15.0,76.8,48.8
654,40.40825,-3.677783,15.0,76.8,48.6
655,40.40828,-3.67761,15.0,76.8,48.5
656,40.408252,-3.677499,9.95,108.7,48.3
657,40.408117,-3.677497,15.0,179.4,48.2
658,40.407982,-3.677496,15.0,179.4,48.0
659,40.407847,-3.677494,15.0,179.4,47.9
660,40.407713,-3.677492,15.0,179.4,47.8
661,40.407578,-3.67749,15.0,179.4,47.6
662,40.407443,-3.677488,15.0,179.4,47.5
663,40.407308,-3.677486,15.0,179.4,47.3
664,40.407174,-3.677484,15.0,179.4,47.2
665,40.407039,-3.677482,15.0,179.4,47.0
666,40.406904,-3.67748,15.0,179.4,46.9
667,40.406769,-3.677478,15.0,179.4,46.8
668,40.406635,-3.677477,15.0,179.4,46.6
669,40.4065,-3.677475,15.0,179.4,46.5
670,40.406365,-3.677473,15.0,179.4,46.3
671,40.406231,-3.677471,15.0,179.4,46.2
672,40.406096,-3.677469,15.0,179.4,46.1
673,40.405961,-3.677467,15.0,179.4,45.9
674,40.405826,-3.677465,15.0,179.4,45.8
675,40.405692,-3.677463,15.0,179.4,45.6
676,40.405557,-3.677461,15.0,179.4,45.5
677,40.405422,-3.677459,15.0,179.4,45.4
678,40.405287,-3.677458,15.0,179.4,45.2
679,40.405153,-3.677456,15.0,179.4,45.1
680,40.405018,-3.677454,15.0,179.4,44.9
681,40.404883,-3.677452,15.0,179.4,44.8
682,40.404748,-3.67745,15.0,179.4,44.7
683,40.404614,-3.677448,15.0,179.4,44.5
684,40.404479,-3.677446,15.0,179.4,44.4
685,40.404344,-3.677444,15.0,179.4,44.2
686,40.404209,-3.677442,15.0,179.4,44.1
687,40.404075,-3.67744,15.0,179.4,44.0
688,40.40394,-3.677439,15.0,179.4,43.8
689,40.403805,-3.677437,15.0,179.4,43.7
690,40.40367,-3.677435,15.0,179.4,43.5
691,40.403536,-3.677433,15.0,179.4,43.4
692,40.403401,-3.677431,15.0,179.4,43.3
693,40.403266,-3.677429,15.0,179.4,43.1
694,40.403132,-3.677427,15.0,179.4,43.0
695,40.402997,-3.677425,15.0,179.4,42.9
696,40.402862,-3.677423,15.0,179.4,42.7
697,40.402727,-3.677422,15.0,179.4,42.6
698,40.402593,-3.67742,15.0,179.4,42.4
699,40.402458,-3.677418,15.0,179.4,42.3
700,40.402323,-3.677416,15.0,179.4,42.2
701,40.402188,-3.677414,15.0,179.4,42.0
702,40.402054,-3.677412,15.0,179.4,41.9
703,40.401919,-3.67741,15.0,179.4,41.8
704,40.401784,-3.677408,15.0,179.4,41.6
705,40.401649,-3.677406,15.0,179.4,41.5
706,40.401515,-3.677404,15.0,179.4,41.4
707,40.40138,-3.677403,15.0,179.4,41.2
708,40.401245,-3.677401,15.0,179.4,41.1
709,40.40129,-3.677401,4.94,359.4,41.0
710,40.401424,-3.677403,15.0,359.4,40.8
711,40.401559,-3.677405,15.0,359.4,40.7
712,40.401694,-3.677407,15.0,359.4,40.6
713,40.401828,-3.677409,15.0,359.4,40.4
714,40.401963,-3.677411,15.0,359.4,40.3
715,40.402098,-3.677413,15.0,359.4,40.2
716,40.402233,-3.677415,15.0,359.4,40.0
717,40.402367,-3.677416,15.0,359.4,39.9
718,40.402502,-3.677418,15.0,359.4,39.8
719,40.402637,-3.67742,15.0,359.4,39.6
720,40.402772,-3.677422,15.0,359.4,39.5
721,40.402906,-3.677424,15.0,359.4,39.4
722,40.403041,-3.677426,15.0,359.4,39.3
723,40.403176,-3.677428,15.0,359.4,39.1
724,40.403311,-3.67743,15.0,359.4,39.0
725,40.403445,-3.677432,15.0,359.4,38.9
726,40.40358,-3.677434,15.0,359.4,38.7
727,40.403715,-3.677435,15.0,359.4,38.6
728,40.40385,-3.677437,15.0,359.4,38.5
729,40.403984,-3.677439,15.0,359.4,38.3
730,40.404119,-3.677441,15.0,359.4,38.2
731,40.404254,-3.677443,15.0,359.4,38.1
732,40.404389,-3.677445,15.0,359.4,38.0
733,40.404523,-3.677447,15.0,359.4,37.8
734,40.404658,-3.677449,15.0,359.4,37.7
735,40.404793,-3.677451,15.0,359.4,37.6
736,40.404927,-3.677452,15.0,359.4,37.5
737,40.405062,-3.677454,15.0,359.4,37.3
738,40.405197,-3.677456,15.0,359.4,37.2
739,40.405332,-3.677458,15.0,359.4,37.1
740,40.405466,-3.67746,15.0,359.4,37.0
741,40.405601,-3.677462,15.0,359.4,36.8
742,40.405736,-3.677464,15.0,359.4,36.7
743,40.405871,-3.677466,15.0,359.4,36.6
744,40.406005,-3.677468,15.0,359.4,36.5
745,40.40614,-3.67747,15.0,359.4,36.3
746,40.406275,-3.677471,15.0,359.4,36.2
747,40.40641,-3.677473,15.0,359.4,36.1
748,40.406544,-3.677475,15.0,359.4,36.0
749,40.406679,-3.677477,15.0,359.4,35.8
750,40.406814,-3.677479,15.0,359.4,35.7
751,40.406949,-3.677481,15.0,359.4,35.6
752,40.407083,-3.677483,15.0,359.4,35.5
753,40.407218,-3.677485,15.0,359.4,35.4
754,40.407353,-3.677487,15.0,359.4,35.2
755,40.407488,-3.677489,15.0,359.4,35.1
756,40.407622,-3.67749,15.0,359.4,35.0
757,40.407757,-3.677492,15.0,359.4,34.9
758,40.407892,-3.677494,15.0,359.4,34.8
759,40.408026,-3.677496,15.0,359.4,34.6
760,40.408161,-3.677498,15.0,359.4,34.5
761,40.408296,-3.6775,15.0,359.4,34.4
762,40.40827,-3.677667,14.46,258.6,34.3
763,40.40824,-3.677839,15.0,256.8,34.2
764,40.408209,-3.678012,15.0,256.8,34.0
765,40.408178,-3.678184,15.0,256.8,33.9
766,40.408148,-3.678356,15.0,256.8,33.8
767,40.408117,-3.678529,15.0,256.8,33.7
768,40.408086,-3.678701,15.0,256.8,33.6
769,40.408056,-3.678873,15.0,256.8,33.5
770,40.408025,-3.679046,15.0,256.8,33.4
771,40.407994,-3.679218,15.0,256.8,33.2
772,40.407964,-3.67939,15.0,256.8,33.1
773,40.407933,-3.679563,15.0,256.8,33.0
774,40.407902,-3.679735,15.0,256.8,32.9
775,40.407872,-3.679907,15.0,256.8,32.8
776,40.407841,-3.68008,15.0,256.8,32.7
777,40.40781,-3.680252,15.0,256.8,32.6
778,40.40778,-3.680424,15.0,256.8,32.5
779,40.407749,-3.680596,15.0,256.8,32.3
780,40.407718,-3.680769,15.0,256.8,32.2
781,40.407688,-3.680941,15.0,256.8,32.1
782,40.407657,-3.681113,15.0,256.8,32.0
783,40.407626,-3.681286,15.0,256.8,31.9
784,40.407596,-3.681458,15.0,256.8,31.8
785,40.407565,-3.68163,15.0,256.8,31.7
786,40.407534,-3.681803,15.0,256.8,31.6
787,40.407504,-3.681975,15.0,256.8,31.5
788,40.407473,-3.682147,15.0,256.8,31.4
789,40.407442,-3.68232,15.0,256.8,31.2
790,40.407412,-3.682492,15.0,256.8,31.1
791,40.407381,-3.682664,15.0,256.8,31.0
792,40.40735,-3.682837,15.0,256.8,30.9
793,40.40732,-3.683009,15.0,256.8,30.8
794,40.407289,-3.683181,15.0,256.8,30.7
795,40.407258,-3.683353,15.0,256.8,30.6
796,40.407228,-3.683526,15.0,256.8,30.5
797,40.407197,-3.683698,15.0,256.8,30.4
798,40.407166,-3.68387,15.0,256.8,30.3
799,40.407136,-3.684043,15.0,256.8,30.2
800,40.407105,-3.684215,15.0,256.8,30.1
801,40.407074,-3.684387,15.0,256.8,30.0
802,40.407044,-3.68456,15.0,256.8,29.9
803,40.407013,-3.684732,15.0,256.8,29.8
804,40.406982,-3.684904,15.0,256.8,29.7
805,40.406952,-3.685077,15.0,256.8,29.6
806,40.406921,-3.685249,15.0,256.8,29.5
807,40.40689,-3.685421,15.0,256.8,29.4
808,40.40686,-3.685594,15.0,256.8,29.3
809,40.406829,-3.685766,15.0,256.8,29.2
810,40.406798,-3.685938,15.0,256.8,29.1
811,40.406768,-3.68611,15.0,256.8,29.0
812,40.406737,-3.686283,15.0,256.8,28.9
813,40.406706,-3.686455,15.0,256.8,28.8
814,40.406676,-3.686627,15.0,256.8,28.7
815,40.406645,-3.6868,15.0,256.8,28.6
816,40.406614,-3.686972,15.0,256.8,28.5
817,40.406584,-3.687144,15.0,256.8,28.4
818,40.406553,-3.687317,15.0,256.8,28.3
819,40.406522,-3.687489,15.0,256.8,28.2
820,40.406492,-3.687661,15.0,256.8,28.1
821,40.406461,-3.687834,15.0,256.8,28.0
822,40.40643,-3.688006,15.0,256.8,27.9
823,40.4064,-3.688178,15.0,256.8,27.9
824,40.406369,-3.688351,15.0,256.8,27.8
825,40.406338,-3.688523,15.0,256.8,27.7
826,40.406308,-3.688695,15.0,256.8,27.6
827,40.406277,-3.688867,15.0,256.8,27.5
828,40.406246,-3.68904,15.0,256.8,27.4
829,40.406216,-3.689212,15.0,256.8,27.3
830,40.406245,-3.689363,13.21,284.5,27.2
831,40.406338,-3.689492,15.0,313.3,27.1
832,40.40643,-3.68962,15.0,313.3,27.0
833,40.406523,-3.689749,15.0,313.3,27.0
834,40.406615,-3.689878,15.0,313.3,26.9
835,40.406708,-3.690006,15.0,313.3,26.8
836,40.4068,-3.690135,15.0,313.3,26.7
837,40.406893,-3.690264,15.0,313.3,26.6
838,40.406985,-3.690393,15.0,313.3,26.5
839,40.407078,-3.690521,15.0,313.3,26.4
840,40.40717,-3.69065,15.0,313.3,26.4
841,40.407263,-3.690779,15.0,313.3,26.3
842,40.407355,-3.690907,15.0,313.3,26.2
843,40.407448,-3.691036,15.0,313.3,26.1
844,40.40754,-3.691165,15.0,313.3,26.0
845,40.407633,-3.691293,15.0,313.3,25.9
846,40.407725,-3.691422,15.0,313.3,25.9
847,40.407818,-3.691551,15.0,313.3,25.8
848,40.40791,-3.691679,15.0,313.3,25.7
849,40.408003,-3.691808,15.0,313.3,25.6
850,40.408095,-3.691937,15.0,313.3,25.5
851,40.408188,-3.692065,15.0,313.3,25.5
852,40.40828,-3.692194,15.0,313.3,25.4
853,40.408373,-3.692323,15.0,313.3,25.3
854,40.408465,-3.692452,15.0,313.3,25.2
855,40.408548,-3.692591,14.96,307.9,25.2
856,40.408624,-3.692737,15.0,304.6,25.1
857,40.408701,-3.692882,15.0,304.6,25.0
858,40.408777,-3.693028,15.0,304.6,24.9
859,40.408853,-3.693174,15.0,304.6,24.9
860,40.40893,-3.69332,15.0,304.6,24.8
861,40.409006,-3.693465,15.0,304.6,24.7
862,40.409083,-3.693611,15.0,304.6,24.6
863,40.409159,-3.693757,15.0,304.6,24.6
864,40.409236,-3.693902,15.0,304.6,24.5
865,40.409312,-3.694048,15.0,304.6,24.4
866,40.409389,-3.694194,15.0,304.6,24.4
867,40.409465,-3.69434,15.0,304.6,24.3
868,40.409541,-3.694485,15.0,304.6,24.2
869,40.409618,-3.694631,15.0,304.6,24.1
870,40.409694,-3.694777,15.0,304.6,24.1
871,40.409771,-3.694923,15.0,304.6,24.0
872,40.409847,-3.695068,15.0,304.6,23.9
873,40.409924,-3.695214,15.0,304.6,23.9
874,40.41,-3.69536,15.0,304.6,23.8
875,40.410077,-3.695505,15.0,304.6,23.7
876,40.410153,-3.695651,15.0,304.6,23.7
877,40.41023,-3.695797,15.0,304.6,23.6
878,40.410306,-3.695943,15.0,304.6,23.5
879,40.410382,-3.696088,15.0,304.6,23.5
880,40.410459,-3.696234,15.0,304.6,23.4
881,40.410535,-3.69638,15.0,304.6,23.4
882,40.410612,-3.696526,15.0,304.6,23.3
883,40.410688,-3.696671,15.0,304.6,23.2
884,40.410765,-3.696817,15.0,304.6,23.2
885,40.410841,-3.696963,15.0,304.6,23.1
886,40.410918,-3.697109,15.0,304.6,23.1
887,40.410994,-3.697254,15.0,304.6,23.0
888,40.41107,-3.6974,15.0,304.6,22.9
889,40.411147,-3.697546,15.0,304.6,22.9
890,40.411223,-3.697691,15.0,304.6,22.8
891,40.4113,-3.697837,15.0,304.6,22.8
892,40.411376,-3.697983,15.0,304.6,22.7
893,40.411453,-3.698129,15.0,304.6,22.6
894,40.411529,-3.698274,15.0,304.6,22.6
895,40.411606,-3.69842,15.0,304.6,22.5
896,40.411682,-3.698566,15.0,304.6,22.5
897,40.41173,-3.69873,14.87,290.8,22.4
898,40.411768,-3.698899,15.0,286.6,22.4
899,40.411807,-3.699069,15.0,286.6,22.3
900,40.411845,-3.699239,15.0,286.6,22.3
901,40.411884,-3.699408,15.0,286.6,22.2
902,40.411922,-3.699578,15.0,286.6,22.2
903,40.411961,-3.699747,15.0,286.6,22.1
904,40.411999,-3.699917,15.0,286.6,22.1
905,40.412038,-3.700086,15.0,286.6,22.0
906,40.412076,-3.700256,15.0,286.6,22.0
907,40.412115,-3.700426,15.0,286.6,21.9
908,40.412153,-3.700595,15.0,286.6,21.9
909,40.412192,-3.700765,15.0,286.6,21.8
910,40.412231,-3.700934,15.0,286.6,21.8
911,40.412269,-3.701104,15.0,286.6,21.7
912,40.412308,-3.701274,15.0,286.6,21.7
913,40.412346,-3.701443,15.0,286.6,21.6
914,40.412385,-3.701613,15.0,286.6,21.6
915,40.412423,-3.701782,15.0,286.6,21.6
916,40.412462,-3.701952,15.0,286.6,21.5
917,40.4125,-3.702121,15.0,286.6,21.5
918,40.412539,-3.702291,15.0,286.6,21.4
919,40.412577,-3.702461,15.0,286.6,21.4
920,40.412616,-3.70263,15.0,286.6,21.4
921,40.412654,-3.7028,15.0,286.6,21.3
922,40.412693,-3.702969,15.0,286.6,21.3
923,40.41281,-3.703013,13.53,344.1,21.2
924,40.412944,-3.703029,15.0,354.8,21.2
925,40.413078,-3.703045,15.0,354.8,21.2
926,40.413212,-3.703061,15.0,354.8,21.1
927,40.413347,-3.703077,15.0,354.8,21.1
928,40.413481,-3.703093,15.0,354.8,21.1
929,40.413615,-3.703109,15.0,354.8,21.0
930,40.413749,-3.703125,15.0,354.8,21.0
931,40.413883,-3.703141,15.0,354.8,20.9
932,40.414018,-3.703157,15.0,354.8,20.9
933,40.414152,-3.703173,15.0,354.8,20.9
934,40.414286,-3.703189,15.0,354.8,20.8
935,40.41442,-3.703205,15.0,354.8,20.8
936,40.414554,-3.703221,15.0,354.8,20.8
937,40.414689,-3.703237,15.0,354.8,20.8
938,40.414823,-3.703253,15.0,354.8,20.7
939,40.414957,-3.703269,15.0,354.8,20.7
940,40.415091,-3.703285,15.0,354.8,20.7
941,40.415225,-3.703301,15.0,354.8,20.6
942,40.41536,-3.703317,15.0,354.8,20.6
943,40.415494,-3.703333,15.0,354.8,20.6
944,40.415628,-3.703349,15.0,354.8,20.6
945,40.415762,-3.703365,15.0,354.8,20.5
946,40.415896,-3.703381,15.0,354.8,20.5
947,40.416031,-3.703397,15.0,354.8,20.5
948,40.416165,-3.703412,15.0,354.8,20.5
949,40.416299,-3.703428,15.0,354.8,20.4
950,40.416433,-3.703444,15.0,354.8,20.4
951,40.416567,-3.70346,15.0,354.8,20.4
952,40.416702,-3.703476,15.0,354.8,20.4
953,40.416836,-3.703492,15.0,354.8,20.4
954,40.416964,-3.703462,14.51,10.2,20.3
955,40.417087,-3.703389,15.0,24.3,20.3
956,40.41721,-3.703316,15.0,24.3,20.3
957,40.417332,-3.703243,15.0,24.3,20.3
958,40.417455,-3.70317,15.0,24.3,20.3
959,40.417578,-3.703097,15.0,24.3,20.2
960,40.417701,-3.703025,15.0,24.3,20.2
961,40.417824,-3.702952,15.0,24.3,20.2
962,40.417946,-3.702879,15.0,24.3,20.2
963,40.418069,-3.702806,15.0,24.3,20.2
964,40.418192,-3.702733,15.0,24.3,20.2
965,40.418315,-3.70266,15.0,24.3,20.1
966,40.418437,-3.702587,15.0,24.3,20.1
967,40.41856,-3.702514,15.0,24.3,20.1
968,40.418683,-3.702441,15.0,24.3,20.1
969,40.418806,-3.702368,15.0,24.3,20.1
970,40.418929,-3.702296,15.0,24.3,20.1
971,40.419051,-3.702223,15.0,24.3,20.1
972,40.419174,-3.70215,15.0,24.3,20.1
973,40.419297,-3.702077,15.0,24.3,20.1
974,40.41942,-3.702004,15.0,24.3,20.1
975,40.419543,-3.701931,15.0,24.3,20.0
976,40.419665,-3.701858,15.0,24.3,20.0
977,40.419788,-3.701785,15.0,24.3,20.0
978,40.419911,-3.701712,15.0,24.3,20.0
979,40.420034,-3.701639,15.0,24.3,20.0
980,40.420162,-3.701592,14.8,15.7,20.0
981,40.420296,-3.701575,15.0,5.5,20.0
982,40.42043,-3.701558,15.0,5.5,20.0
983,40.420564,-3.701541,15.0,5.5,20.0
984,40.420698,-3.701524,15.0,5.5,20.0
985,40.420832,-3.701507,15.0,5.5,20.0
986,40.420966,-3.70149,15.0,5.5,20.0
987,40.421101,-3.701473,15.0,5.5,20.0
988,40.421235,-3.701456,15.0,5.5,20.0
989,40.421369,-3.701439,15.0,5.5,20.0
990,40.421503,-3.701421,15.0,5.5,20.0
991,40.421637,-3.701404,15.0,5.5,20.0
992,40.421771,-3.701387,15.0,5.5,20.0
993,40.421905,-3.70137,15.0,5.5,20.0
994,40.422039,-3.701353,15.0,5.5,20.0
995,40.422173,-3.701336,15.0,5.5,20.0
996,40.422308,-3.701319,15.0,5.5,20.0
997,40.422442,-3.701302,15.0,5.5,20.0
998,40.422576,-3.701285,15.0,5.5,20.0
999,40.42271,-3.701268,15.0,5.5,20.0
1000,40.422844,-3.701251,15.0,5.5,20.1
1001,40.422978,-3.701234,15.0,5.5,20.1
1002,40.423112,-3.701217,15.0,5.5,20.1
1003,40.423246,-3.7012,15.0,5.5,20.1
1004,40.423381,-3.701182,15.0,5.5,20.1
1005,40.423515,-3.701165,15.0,5.5,20.1
1006,40.423649,-3.701148,15.0,5.5,20.1
1007,40.423783,-3.701131,15.0,5.5,20.1
1008,40.423917,-3.701114,15.0,5.5,20.1
1009,40.424051,-3.701097,15.0,5.5,20.1
1010,40.424185,-3.70108,15.0,5.5,20.2
1011,40.424319,-3.701063,15.0,5.5,20.2
1012,40.424453,-3.701046,15.0,5.5,20.2
1013,40.424588,-3.701029,15.0,5.5,20.2
1014,40.424722,-3.701012,15.0,5.5,20.2
1015,40.424856,-3.700995,15.0,5.5,20.2
1016,40.42499,-3.700978,15.0,5.5,20.3
1017,40.425124,-3.700961,15.0,5.5,20.3
1018,40.425258,-3.700944,15.0,5.5,20.3
1019,40.425392,-3.700926,15.0,5.5,20.3
1020,40.425526,-3.700909,15.0,5.5,20.3
1021,40.425661,-3.700908,14.93,0.4,20.4
1022,40.425795,-3.700926,15.0,354.1,20.4
1023,40.425929,-3.700944,15.0,354.1,20.4
1024,40.426063,-3.700963,15.0,354.1,20.4
1025,40.426197,-3.700981,15.0,354.1,20.4
1026,40.426331,-3.700999,15.0,354.1,20.5
1027,40.426465,-3.701017,15.0,354.1,20.5
1028,40.426599,-3.701035,15.0,354.1,20.5
1029,40.426733,-3.701053,15.0,354.1,20.5
1030,40.426867,-3.701071,15.0,354.1,20.6
1031,40.427001,-3.701089,15.0,354.1,20.6
1032,40.427135,-3.701107,15.0,354.1,20.6
1033,40.427269,-3.701126,15.0,354.1,20.6
1034,40.427403,-3.701144,15.0,354.1,20.7
1035,40.427537,-3.701162,15.0,354.1,20.7
1036,40.427671,-3.70118,15.0,354.1,20.7
1037,40.427805,-3.701198,15.0,354.1,20.8
1038,40.427939,-3.701216,15.0,354.1,20.8
1039,40.428073,-3.701234,15.0,354.1,20.8
1040,40.428207,-3.701252,15.0,354.1,20.9
1041,40.428341,-3.70127,15.0,354.1,20.9
1042,40.428475,-3.701289,15.0,354.1,20.9
1043,40.428609,-3.701307,15.0,354.1,20.9
1044,40.428743,-3.701325,15.0,354.1,21.0
1045,40.428877,-3.701343,15.0,354.1,21.0
1046,40.429011,-3.701361,15.0,354.1,21.1
1047,40.429146,-3.701379,15.0,354.1,21.1
1048,40.42928,-3.701397,15.0,354.1,21.1
1049,40.429411,-3.701367,14.9,9.9,21.2
1050,40.429543,-3.701328,15.0,12.7,21.2
1051,40.429674,-3.70129,15.0,12.7,21.2
1052,40.429806,-3.701251,15.0,12.7,21.3
1053,40.429937,-3.701212,15.0,12.7,21.3
1054,40.430069,-3.701173,15.0,12.7,21.4
1055,40.4302,-3.701134,15.0,12.7,21.4
1056,40.430332,-3.701096,15.0,12.7,21.4
1057,40.430463,-3.701057,15.0,12.7,21.5
1058,40.430595,-3.701018,15.0,12.7,21.5
1059,40.430726,-3.700979,15.0,12.7,21.6
1060,40.430858,-3.70094,15.0,12.7,21.6
1061,40.430989,-3.700902,15.0,12.7,21.7
1062,40.431121,-3.700863,15.0,12.7,21.7
1063,40.431252,-3.700824,15.0,12.7,21.7
1064,40.431384,-3.700785,15.0,12.7,21.8
1065,40.431515,-3.700746,15.0,12.7,21.8
1066,40.431646,-3.700708,15.0,12.7,21.9
1067,40.431778,-3.700669,15.0,12.7,21.9
1068,40.431909,-3.70063,15.0,12.7,22.0
1069,40.432041,-3.700591,15.0,12.7,22.0
1070,40.432172,-3.700552,15.0,12.7,22.1
1071,40.432304,-3.700514,15.0,12.7,22.1
1072,40.432435,-3.700475,15.0,12.7,22.2
1073,40.432567,-3.700436,15.0,12.7,22.2
1074,40.432698,-3.700397,15.0,12.7,22.3
1075,40.43283,-3.700358,15.0,12.7,22.3
1076,40.432961,-3.70032,15.0,12.7,22.4
1077,40.433093,-3.700281,15.0,12.7,22.4
1078,40.433224,-3.700242,15.0,12.7,22.5
1079,40.433356,-3.700203,15.0,12.7,22.5
1080,40.433487,-3.700164,15.0,12.7,22.6
1081,40.433619,-3.700126,15.0,12.7,22.7
1082,40.43375,-3.700087,15.0,12.7,22.7
1083,40.433881,-3.700048,15.0,12.7,22.8
1084,40.434013,-3.700009,15.0,12.7,22.8
1085,40.434144,-3.699971,15.0,12.7,22.9
1086,40.434276,-3.699932,15.0,12.7,22.9
1087,40.434407,-3.699893,15.0,12.7,23.0
1088,40.434539,-3.699854,15.0,12.7,23.1
1089,40.43467,-3.699815,15.0,12.7,23.1
1090,40.434802,-3.699777,15.0,12.7,23.2
1091,40.434933,-3.699738,15.0,12.7,23.2
1092,40.435065,-3.699699,15.0,12.7,23.3
1093,40.435196,-3.69966,15.0,12.7,23.4
1094,40.435328,-3.699621,15.0,12.7,23.4
1095,40.435459,-3.699616,14.66,1.7,23.5
1096,40.435591,-3.699652,15.0,348.2,23.5
1097,40.435723,-3.699689,15.0,348.2,23.6
1098,40.435855,-3.699725,15.0,348.2,23.7
1099,40.435987,-3.699761,15.0,348.2,23.7
1100,40.436119,-3.699797,15.0,348.2,23.8
1101,40.436251,-3.699833,15.0,348.2,23.9
1102,40.436383,-3.699869,15.0,348.2,23.9
1103,40.436515,-3.699906,15.0,348.2,24.0
1104,40.436646,-3.699942,15.0,348.2,24.1
1105,40.436778,-3.699978,15.0,348.2,24.1
1106,40.43691,-3.700014,15.0,348.2,24.2
1107,40.437042,-3.70005,15.0,348.2,24.3
1108,40.437174,-3.700086,15.0,348.2,24.4
1109,40.437306,-3.700123,15.0,348.2,24.4
1110,40.437438,-3.700159,15.0,348.2,24.5
1111,40.43757,-3.700195,15.0,348.2,24.6
