timestamp,latitude,longitude,speed,heading,occupancy
558,40.459279,-3.686491,22.0,12.8,63.4
559,40.459472,-3.686433,22.0,12.8,63.5
560,40.459665,-3.686376,22.0,12.8,63.7
561,40.459857,-3.686318,22.0,12.8,63.8
562,40.46005,-3.68626,22.0,12.8,63.9
563,40.460243,-3.686203,22.0,12.8,64.1
564,40.460435,-3.686145,22.0,12.8,64.2
565,40.460628,-3.686087,22.0,12.8,64.4
566,40.460821,-3.686029,22.0,12.8,64.5
567,40.461013,-3.685972,22.0,12.8,64.6
568,40.461206,-3.685914,22.0,12.8,64.8
569,40.461399,-3.685856,22.0,12.8,64.9
570,40.461591,-3.685798,22.0,12.8,65.1
571,40.461784,-3.685741,22.0,12.8,65.2
572,40.461977,-3.685683,22.0,12.8,65.3
573,40.46217,-3.685625,22.0,12.8,65.5
574,40.462362,-3.685567,22.0,12.8,65.6
575,40.462555,-3.68551,22.0,12.8,65.8
576,40.462748,-3.685452,22.0,12.8,65.9
577,40.46294,-3.685394,22.0,12.8,66.0
578,40.463133,-3.685337,22.0,12.8,66.2
579,40.463326,-3.685279,22.0,12.8,66.3
580,40.463518,-3.685221,22.0,12.8,66.5
581,40.463711,-3.685163,22.0,12.8,66.6
582,40.463904,-3.685106,22.0,12.8,66.7
583,40.464096,-3.685048,22.0,12.8,66.9
584,40.464289,-3.68499,22.0,12.8,67.0
585,40.464482,-3.684932,22.0,12.8,67.1
586,40.464674,-3.684875,22.0,12.8,67.3
587,40.464867,-3.684817,22.0,12.8,67.4
588,40.46506,-3.684759,22.0,12.8,67.6
589,40.465252,-3.684702,22.0,12.8,67.7
590,40.465445,-3.684644,22.0,12.8,67.8
591,40.465638,-3.684586,22.0,12.8,68.0
592,40.465831,-3.684528,22.0,12.8,68.1
593,40.466023,-3.684471,22.0,12.8,68.2
594,40.466216,-3.684413,22.0,12.8,68.4
595,40.466409,-3.684355,22.0,12.8,68.5
596,40.466601,-3.684297,22.0,12.8,68.6
597,40.466794,-3.68424,22.0,12.8,68.8
598,40.466987,-3.684182,22.0,12.8,68.9
599,40.467179,-3.684124,22.0,12.8,69.0
600,40.467372,-3.684066,22.0,12.8,69.2
601,40.467565,-3.684009,22.0,12.8,69.3
602,40.467757,-3.683951,22.0,12.8,69.4
603,40.46795,-3.683893,22.0,12.8,69.6
604,40.468143,-3.683836,22.0,12.8,69.7
605,40.468335,-3.683778,22.0,12.8,69.8
606,40.468528,-3.68372,22.0,12.8,70.0
607,40.468721,-3.683662,22.0,12.8,70.1
608,40.468913,-3.683605,22.0,12.8,70.2
609,40.469106,-3.683547,22.0,12.8,70.4
610,40.469299,-3.683489,22.0,12.8,70.5
611,40.469491,-3.683431,22.0,12.8,70.6
612,40.469684,-3.683374,22.0,12.8,70.8
613,40.469877,-3.683316,22.0,12.8,70.9
614,40.47007,-3.683258,22.0,12.8,71.0
615,40.470262,-3.6832,22.0,12.8,71.1
616,40.470455,-3.683143,22.0,12.8,71.3
617,40.470648,-3.683085,22.0,12.8,71.4
618,40.47084,-3.683027,22.0,12.8,71.5
619,40.471033,-3.68297,22.0,12.8,71.7
620,40.471226,-3.682912,22.0,12.8,71.8
621,40.471418,-3.682854,22.0,12.8,71.9
622,40.471611,-3.682796,22.0,12.8,72.0
623,40.471804,-3.682739,22.0,12.8,72.2
624,40.471996,-3.682681,22.0,12.8,72.3
625,40.472189,-3.682623,22.0,12.8,72.4
626,40.472382,-3.682565,22.0,12.8,72.5
627,40.472574,-3.682508,22.0,12.8,72.7
628,40.472665,-3.682291,20.89,61.2,72.8
629,40.472739,-3.682051,22.0,67.8,72.9
630,40.472814,-3.68181,22.0,67.8,73.0
631,40.472888,-3.68157,22.0,67.8,73.2
632,40.472963,-3.681329,22.0,67.8,73.3
633,40.473038,-3.681088,22.0,67.8,73.4
634,40.473112,-3.680848,22.0,67.8,73.5
635,40.473187,-3.680607,22.0,67.8,73.7
636,40.473261,-3.680367,22.0,67.8,73.8
637,40.473336,-3.680126,22.0,67.8,73.9
638,40.473411,-3.679886,22.0,67.8,74.0
639,40.473485,-3.679645,22.0,67.8,74.2
640,40.47356,-3.679404,22.0,67.8,74.3
641,40.473634,-3.679164,22.0,67.8,74.4
642,40.473709,-3.678923,22.0,67.8,74.5
643,40.473784,-3.678683,22.0,67.8,74.6
644,40.473858,-3.678442,22.0,67.8,74.8
645,40.473933,-3.678202,22.0,67.8,74.9
646,40.474007,-3.677961,22.0,67.8,75.0
647,40.474082,-3.67772,22.0,67.8,75.1
648,40.474157,-3.67748,22.0,67.8,75.2
649,40.474231,-3.677239,22.0,67.8,75.4
650,40.474306,-3.676999,22.0,67.8,75.5
651,40.47438,-3.676758,22.0,67.8,75.6
652,40.474455,-3.676518,22.0,67.8,75.7
653,40.47453,-3.676277,22.0,67.8,75.8
654,40.474604,-3.676036,22.0,67.8,76.0
655,40.474679,-3.675796,22.0,67.8,76.1
656,40.474753,-3.675555,22.0,67.8,76.2
657,40.474828,-3.675315,22.0,67.8,76.3
658,40.474903,-3.675074,22.0,67.8,76.4
659,40.474977,-3.674834,22.0,67.8,76.5
660,40.475052,-3.674593,22.0,67.8,76.6
661,40.475126,-3.674352,22.0,67.8,76.8
662,40.475201,-3.674112,22.0,67.8,76.9
663,40.475276,-3.673871,22.0,67.8,77.0
664,40.47535,-3.673631,22.0,67.8,77.1
665,40.475425,-3.67339,22.0,67.8,77.2
666,40.475499,-3.67315,22.0,67.8,77.3
667,40.475574,-3.672909,22.0,67.8,77.4
668,40.475649,-3.672668,22.0,67.8,77.6
669,40.475723,-3.672428,22.0,67.8,77.7
670,40.475798,-3.672187,22.0,67.8,77.8
671,40.475872,-3.671947,22.0,67.8,77.9
672,40.475947,-3.671706,22.0,67.8,78.0
673,40.476022,-3.671466,22.0,67.8,78.1
674,40.476096,-3.671225,22.0,67.8,78.2
675,40.476171,-3.670984,22.0,67.8,78.3
676,40.476245,-3.670744,22.0,67.8,78.4
677,40.47632,-3.670503,22.0,67.8,78.5
678,40.476395,-3.670263,22.0,67.8,78.6
679,40.476469,-3.670022,22.0,67.8,78.8
680,40.476544,-3.669781,22.0,67.8,78.9
681,40.476618,-3.669541,22.0,67.8,79.0
682,40.476693,-3.6693,22.0,67.8,79.1
683,40.476768,-3.66906,22.0,67.8,79.2
684,40.476842,-3.668819,22.0,67.8,79.3
685,40.476917,-3.668579,22.0,67.8,79.4
686,40.476991,-3.668338,22.0,67.8,79.5
687,40.477066,-3.668097,22.0,67.8,79.6
688,40.47714,-3.667857,22.0,67.8,79.7
689,40.477215,-3.667616,22.0,67.8,79.8
690,40.47729,-3.667376,22.0,67.8,79.9
691,40.477364,-3.667135,22.0,67.8,80.0
692,40.477439,-3.666895,22.0,67.8,80.1
693,40.477513,-3.666654,22.0,67.8,80.2
694,40.477588,-3.666413,22.0,67.8,80.3
695,40.477663,-3.666173,22.0,67.8,80.4
696,40.477737,-3.665932,22.0,67.8,80.5
697,40.477812,-3.665692,22.0,67.8,80.6
698,40.477886,-3.665451,22.0,67.8,80.7
699,40.477961,-3.665211,22.0,67.8,80.8
700,40.478036,-3.66497,22.0,67.8,80.9
701,40.47811,-3.664729,22.0,67.8,81.0
702,40.478185,-3.664489,22.0,67.8,81.1
703,40.478259,-3.664248,22.0,67.8,81.2
704,40.478334,-3.664008,22.0,67.8,81.3
705,40.478409,-3.663767,22.0,67.8,81.4
706,40.478483,-3.663527,22.0,67.8,81.5
707,40.478558,-3.663286,22.0,67.8,81.6
708,40.478632,-3.663045,22.0,67.8,81.7
709,40.478707,-3.662805,22.0,67.8,81.8
710,40.478782,-3.662564,22.0,67.8,81.9
711,40.478856,-3.662324,22.0,67.8,82.0
712,40.478931,-3.662083,22.0,67.8,82.1
713,40.479005,-3.661843,22.0,67.8,82.1
714,40.47908,-3.661602,22.0,67.8,82.2
715,40.479155,-3.661361,22.0,67.8,82.3
716,40.479229,-3.661121,22.0,67.8,82.4
717,40.479304,-3.66088,22.0,67.8,82.5
718,40.479378,-3.66064,22.0,67.8,82.6
719,40.479453,-3.660399,22.0,67.8,82.7
720,40.479528,-3.660158,22.0,67.8,82.8
721,40.479602,-3.659918,22.0,67.8,82.9
722,40.479677,-3.659677,22.0,67.8,83.0
723,40.479751,-3.659437,22.0,67.8,83.0
724,40.479826,-3.659196,22.0,67.8,83.1
725,40.479901,-3.658956,22.0,67.8,83.2
726,40.479975,-3.658715,22.0,67.8,83.3
727,40.48005,-3.658474,22.0,67.8,83.4
728,40.480124,-3.658234,22.0,67.8,83.5
729,40.480199,-3.657993,22.0,67.8,83.6
730,40.480274,-3.657753,22.0,67.8,83.6
731,40.480348,-3.657512,22.0,67.8,83.7
732,40.480423,-3.657272,22.0,67.8,83.8
733,40.480497,-3.657031,22.0,67.8,83.9
734,40.480572,-3.65679,22.0,67.8,84.0
735,40.480628,-3.656542,21.93,73.5,84.1
736,40.480672,-3.656289,22.0,77.0,84.1
737,40.480717,-3.656036,22.0,77.0,84.2
738,40.480762,-3.655783,22.0,77.0,84.3
739,40.480806,-3.65553,22.0,77.0,84.4
740,40.480851,-3.655276,22.0,77.0,84.5
741,40.480895,-3.655023,22.0,77.0,84.5
742,40.48094,-3.65477,22.0,77.0,84.6
743,40.480985,-3.654517,22.0,77.0,84.7
744,40.481029,-3.654264,22.0,77.0,84.8
745,40.481074,-3.654011,22.0,77.0,84.8
746,40.481118,-3.653758,22.0,77.0,84.9
747,40.481163,-3.653505,22.0,77.0,85.0
748,40.481208,-3.653251,22.0,77.0,85.1
749,40.481252,-3.652998,22.0,77.0,85.1
750,40.481297,-3.652745,22.0,77.0,85.2
751,40.481341,-3.652492,22.0,77.0,85.3
752,40.481386,-3.652239,22.0,77.0,85.4
753,40.481431,-3.651986,22.0,77.0,85.4
754,40.481475,-3.651733,22.0,77.0,85.5
755,40.48152,-3.65148,22.0,77.0,85.6
756,40.481564,-3.651227,22.0,77.0,85.6
757,40.481609,-3.650973,22.0,77.0,85.7
758,40.481654,-3.65072,22.0,77.0,85.8
759,40.481698,-3.650467,22.0,77.0,85.9
760,40.481743,-3.650214,22.0,77.0,85.9
761,40.481787,-3.649961,22.0,77.0,86.0
762,40.481832,-3.649708,22.0,77.0,86.1
763,40.481877,-3.649455,22.0,77.0,86.1
764,40.481921,-3.649202,22.0,77.0,86.2
765,40.481966,-3.648948,22.0,77.0,86.3
766,40.48201,-3.648695,22.0,77.0,86.3
767,40.482055,-3.648442,22.0,77.0,86.4
768,40.4821,-3.648189,22.0,77.0,86.5
769,40.482144,-3.647936,22.0,77.0,86.5
770,40.482189,-3.647683,22.0,77.0,86.6
771,40.482233,-3.64743,22.0,77.0,86.6
772,40.482278,-3.647177,22.0,77.0,86.7
773,40.482323,-3.646923,22.0,77.0,86.8
774,40.482367,-3.64667,22.0,77.0,86.8
775,40.482412,-3.646417,22.0,77.0,86.9
776,40.482456,-3.646164,22.0,77.0,86.9
777,40.482501,-3.645911,22.0,77.0,87.0
778,40.482546,-3.645658,22.0,77.0,87.1
779,40.48259,-3.645405,22.0,77.0,87.1
780,40.482635,-3.645152,22.0,77.0,87.2
781,40.482679,-3.644898,22.0,77.0,87.2
782,40.482724,-3.644645,22.0,77.0,87.3
783,40.482769,-3.644392,22.0,77.0,87.4
784,40.482813,-3.644139,22.0,77.0,87.4
785,40.482858,-3.643886,22.0,77.0,87.5
786,40.482902,-3.643633,22.0,77.0,87.5
787,40.482947,-3.64338,22.0,77.0,87.6
788,40.482992,-3.643127,22.0,77.0,87.6
789,40.483036,-3.642874,22.0,77.0,87.7
790,40.483081,-3.64262,22.0,77.0,87.7
791,40.483125,-3.642367,22.0,77.0,87.8
792,40.48317,-3.642114,22.0,77.0,87.8
793,40.483215,-3.641861,22.0,77.0,87.9
794,40.483259,-3.641608,22.0,77.0,87.9
795,40.483304,-3.641355,22.0,77.0,88.0
796,40.483348,-3.641102,22.0,77.0,88.0
797,40.483393,-3.640849,22.0,77.0,88.1
798,40.483438,-3.640595,22.0,77.0,88.1
799,40.483482,-3.640342,22.0,77.0,88.2
800,40.483527,-3.640089,22.0,77.0,88.2
801,40.483571,-3.639836,22.0,77.0,88.3
802,40.483616,-3.639583,22.0,77.0,88.3
803,40.483661,-3.63933,22.0,77.0,88.4
804,40.483705,-3.639077,22.0,77.0,88.4
805,40.48375,-3.638824,22.0,77.0,88.4
806,40.483794,-3.63857,22.0,77.0,88.5
807,40.483839,-3.638317,22.0,77.0,88.5
808,40.483884,-3.638064,22.0,77.0,88.6
809,40.483928,-3.637811,22.0,77.0,88.6
810,40.483973,-3.637558,22.0,77.0,88.6
811,40.484017,-3.637305,22.0,77.0,88.7
812,40.484062,-3.637052,22.0,77.0,88.7
813,40.484107,-3.636799,22.0,77.0,88.8
814,40.484151,-3.636546,22.0,77.0,88.8
815,40.484196,-3.636292,22.0,77.0,88.8
816,40.48424,-3.636039,22.0,77.0,88.9
817,40.484285,-3.635786,22.0,77.0,88.9
818,40.48433,-3.635533,22.0,77.0,88.9
819,40.484374,-3.63528,22.0,77.0,89.0
820,40.484419,-3.635027,22.0,77.0,89.0
821,40.484463,-3.634774,22.0,77.0,89.1
822,40.484508,-3.634521,22.0,77.0,89.1
823,40.484553,-3.634267,22.0,77.0,89.1
824,40.484597,-3.634014,22.0,77.0,89.2
825,40.484642,-3.633761,22.0,77.0,89.2
826,40.484686,-3.633508,22.0,77.0,89.2
827,40.484731,-3.633255,22.0,77.0,89.2
828,40.484776,-3.633002,22.0,77.0,89.3
829,40.48482,-3.632749,22.0,77.0,89.3
830,40.484865,-3.632496,22.0,77.0,89.3
831,40.484909,-3.632242,22.0,77.0,89.4
832,40.484954,-3.631989,22.0,77.0,89.4
833,40.484999,-3.631736,22.0,77.0,89.4
834,40.485043,-3.631483,22.0,77.0,89.4
835,40.485088,-3.63123,22.0,77.0,89.5
836,40.485132,-3.630977,22.0,77.0,89.5
837,40.485177,-3.630724,22.0,77.0,89.5
838,40.485222,-3.630471,22.0,77.0,89.5
839,40.485266,-3.630217,22.0,77.0,89.6
840,40.485311,-3.629964,22.0,77.0,89.6
841,40.485355,-3.629711,22.0,77.0,89.6
842,40.4854,-3.629458,22.0,77.0,89.6
843,40.485445,-3.629205,22.0,77.0,89.7
844,40.485489,-3.628952,22.0,77.0,89.7
845,40.485534,-3.628699,22.0,77.0,89.7
846,40.485578,-3.628446,22.0,77.0,89.7
847,40.485623,-3.628193,22.0,77.0,89.7
848,40.485668,-3.627939,22.0,77.0,89.7
849,40.485712,-3.627686,22.0,77.0,89.8
850,40.485757,-3.627433,22.0,77.0,89.8
851,40.485801,-3.62718,22.0,77.0,89.8
852,40.485846,-3.626927,22.0,77.0,89.8
853,40.485891,-3.626674,22.0,77.0,89.8
854,40.485935,-3.626421,22.0,77.0,89.8
855,40.48598,-3.626168,22.0,77.0,89.9
856,40.486024,-3.625914,22.0,77.0,89.9
857,40.486069,-3.625661,22.0,77.0,89.9
858,40.486114,-3.625408,22.0,77.0,89.9
859,40.486158,-3.625155,22.0,77.0,89.9
860,40.486203,-3.624902,22.0,77.0,89.9
861,40.486247,-3.624649,22.0,77.0,89.9
862,40.486292,-3.624396,22.0,77.0,89.9
863,40.486337,-3.624143,22.0,77.0,89.9
864,40.486381,-3.623889,22.0,77.0,89.9
865,40.486426,-3.623636,22.0,77.0,90.0
866,40.48647,-3.623383,22.0,77.0,90.0
867,40.486515,-3.62313,22.0,77.0,90.0
868,40.48656,-3.622877,22.0,77.0,90.0
869,40.486604,-3.622624,22.0,77.0,90.0
870,40.486649,-3.622371,22.0,77.0,90.0
871,40.486693,-3.622118,22.0,77.0,90.0
872,40.486738,-3.621864,22.0,77.0,90.0
873,40.486783,-3.621611,22.0,77.0,90.0
874,40.486827,-3.621358,22.0,77.0,90.0
875,40.486872,-3.621105,22.0,77.0,90.0
876,40.486916,-3.620852,22.0,77.0,90.0
877,40.486961,-3.620599,22.0,77.0,90.0
878,40.487006,-3.620346,22.0,77.0,90.0
879,40.48705,-3.620093,22.0,77.0,90.0
880,40.487095,-3.61984,22.0,77.0,90.0
881,40.487139,-3.619586,22.0,77.0,90.0
882,40.487184,-3.619333,22.0,77.0,90.0
883,40.487229,-3.61908,22.0,77.0,90.0
884,40.487273,-3.618827,22.0,77.0,90.0
885,40.487318,-3.618574,22.0,77.0,90.0
886,40.487362,-3.618321,22.0,77.0,90.0
887,40.487407,-3.618068,22.0,77.0,90.0
888,40.487452,-3.617815,22.0,77.0,90.0
889,40.487496,-3.617561,22.0,77.0,90.0
890,40.487541,-3.617308,22.0,77.0,89.9
891,40.487585,-3.617055,22.0,77.0,89.9
892,40.48763,-3.616802,22.0,77.0,89.9
893,40.487675,-3.616549,22.0,77.0,89.9
894,40.487719,-3.616296,22.0,77.0,89.9
895,40.487764,-3.616043,22.0,77.0,89.9
896,40.487808,-3.61579,22.0,77.0,89.9
897,40.487853,-3.615536,22.0,77.0,89.9
898,40.487898,-3.615283,22.0,77.0,89.9
899,40.487942,-3.61503,22.0,77.0,89.9
900,40.487987,-3.614777,22.0,77.0,89.8
901,40.488031,-3.614524,22.0,77.0,89.8
902,40.488076,-3.614271,22.0,77.0,89.8
903,40.488121,-3.614018,22.0,77.0,89.8
904,40.488165,-3.613765,22.0,77.0,89.8
905,40.48821,-3.613512,22.0,77.0,89.8
906,40.488254,-3.613258,22.0,77.0,89.7
907,40.488299,-3.613005,22.0,77.0,89.7
908,40.488344,-3.612752,22.0,77.0,89.7
909,40.488388,-3.612499,22.0,77.0,89.7
910,40.488433,-3.612246,22.0,77.0,89.7
911,40.488477,-3.611993,22.0,77.0,89.6
912,40.488522,-3.61174,22.0,77.0,89.6
913,40.488567,-3.611487,22.0,77.0,89.6
914,40.488611,-3.611233,22.0,77.0,89.6
915,40.488656,-3.61098,22.0,77.0,89.6
916,40.4887,-3.610727,22.0,77.0,89.5
917,40.488745,-3.610474,22.0,77.0,89.5
918,40.48879,-3.610221,22.0,77.0,89.5
919,40.488834,-3.609968,22.0,77.0,89.5
920,40.488879,-3.609715,22.0,77.0,89.4
921,40.488923,-3.609462,22.0,77.0,89.4
922,40.488968,-3.609208,22.0,77.0,89.4
923,40.489013,-3.608955,22.0,77.0,89.4
924,40.489057,-3.608702,22.0,77.0,89.3
925,40.489102,-3.608449,22.0,77.0,89.3
926,40.489146,-3.608196,22.0,77.0,89.3
927,40.489191,-3.607943,22.0,77.0,89.2
928,40.489236,-3.60769,22.0,77.0,89.2
929,40.48928,-3.607437,22.0,77.0,89.2
930,40.489325,-3.607183,22.0,77.0,89.1
931,40.489369,-3.60693,22.0,77.0,89.1
932,40.489414,-3.606677,22.0,77.0,89.1
933,40.489459,-3.606424,22.0,77.0,89.1
934,40.489503,-3.606171,22.0,77.0,89.0
935,40.489548,-3.605918,22.0,77.0,89.0
936,40.489592,-3.605665,22.0,77.0,88.9
937,40.489637,-3.605412,22.0,77.0,88.9
938,40.489681,-3.605159,22.0,77.0,88.9
939,40.489726,-3.604905,22.0,77.0,88.8
940,40.489771,-3.604652,22.0,77.0,88.8
941,40.489815,-3.604399,22.0,77.0,88.8
942,40.48986,-3.604146,22.0,77.0,88.7
943,40.489904,-3.603893,22.0,77.0,88.7
944,40.489949,-3.60364,22.0,77.0,88.6
945,40.489994,-3.603387,22.0,77.0,88.6
946,40.490038,-3.603134,22.0,77.0,88.6
947,40.490083,-3.60288,22.0,77.0,88.5
948,40.490127,-3.602627,22.0,77.0,88.5
949,40.490172,-3.602374,22.0,77.0,88.4
950,40.490217,-3.602121,22.0,77.0,88.4
951,40.490261,-3.601868,22.0,77.0,88.3
952,40.490306,-3.601615,22.0,77.0,88.3
953,40.49035,-3.601362,22.0,77.0,88.3
954,40.490395,-3.601109,22.0,77.0,88.2
955,40.49044,-3.600855,22.0,77.0,88.2
956,40.490484,-3.600602,22.0,77.0,88.1
957,40.490529,-3.600349,22.0,77.0,88.1
958,40.490573,-3.600096,22.0,77.0,88.0
959,40.490618,-3.599843,22.0,77.0,88.0
960,40.490663,-3.59959,22.0,77.0,87.9
961,40.490707,-3.599337,22.0,77.0,87.9
962,40.490752,-3.599084,22.0,77.0,87.8
963,40.490796,-3.59883,22.0,77.0,87.8
964,40.490841,-3.598577,22.0,77.0,87.7
965,40.490886,-3.598324,22.0,77.0,87.7
966,40.49093,-3.598071,22.0,77.0,87.6
967,40.490975,-3.597818,22.0,77.0,87.6
968,40.491019,-3.597565,22.0,77.0,87.5
969,40.491064,-3.597312,22.0,77.0,87.5
970,40.491109,-3.597059,22.0,77.0,87.4
971,40.491153,-3.596806,22.0,77.0,87.3
972,40.491198,-3.596552,22.0,77.0,87.3
973,40.491242,-3.596299,22.0,77.0,87.2
974,40.491287,-3.596046,22.0,77.0,87.2
975,40.491332,-3.595793,22.0,77.0,87.1
976,40.491376,-3.59554,22.0,77.0,87.1
977,40.491421,-3.595287,22.0,77.0,87.0
978,40.491465,-3.595034,22.0,77.0,86.9
979,40.49151,-3.594781,22.0,77.0,86.9
980,40.491555,-3.594527,22.0,77.0,86.8
981,40.491599,-3.594274,22.0,77.0,86.8
982,40.491644,-3.594021,22.0,77.0,86.7
983,40.491688,-3.593768,22.0,77.0,86.6
984,40.491733,-3.593515,22.0,77.0,86.6
985,40.491778,-3.593262,22.0,77.0,86.5
986,40.491822,-3.593009,22.0,77.0,86.4
987,40.491867,-3.592756,22.0,77.0,86.4
988,40.491911,-3.592502,22.0,77.0,86.3
989,40.491956,-3.592249,22.0,77.0,86.3
990,40.491999,-3.592004,21.34,77.0,86.2
991,40.491955,-3.592257,22.0,257.0,86.1
992,40.49191,-3.59251,22.0,257.0,86.1
993,40.491866,-3.592763,22.0,257.0,86.0
994,40.491821,-3.593016,22.0,257.0,85.9
995,40.491776,-3.593269,22.0,257.0,85.9
996,40.491732,-3.593522,22.0,257.0,85.8
997,40.491687,-3.593776,22.0,257.0,85.7
998,40.491643,-3.594029,22.0,257.0,85.6
999,40.491598,-3.594282,22.0,257.0,85.6
1000,40.491553,-3.594535,22.0,257.0,85.5
1001,40.491509,-3.594788,22.0,257.0,85.4
1002,40.491464,-3.595041,22.0,257.0,85.4
1003,40.49142,-3.595294,22.0,257.0,85.3
1004,40.491375,-3.595547,22.0,257.0,85.2
1005,40.49133,-3.595801,22.0,257.0,85.1
1006,40.491286,-3.596054,22.0,257.0,85.1
1007,40.491241,-3.596307,22.0,257.0,85.0
1008,40.491197,-3.59656,22.0,257.0,84.9
1009,40.491152,-3.596813,22.0,257.0,84.8
1010,40.491107,-3.597066,22.0,257.0,84.8
1011,40.491063,-3.597319,22.0,257.0,84.7
1012,40.491018,-3.597572,22.0,257.0,84.6
1013,40.490974,-3.597826,22.0,257.0,84.5
1014,40.490929,-3.598079,22.0,257.0,84.4
1015,40.490884,-3.598332,22.0,257.0,84.4
1016,40.49084,-3.598585,22.0,257.0,84.3
1017,40.490795,-3.598838,22.0,257.0,84.2
1018,40.490751,-3.599091,22.0,257.0,84.1
1019,40.490706,-3.599344,22.0,257.0,84.0
1020,40.490661,-3.599597,22.0,257.0,84.0
1021,40.490617,-3.599851,22.0,257.0,83.9
1022,40.490572,-3.600104,22.0,257.0,83.8
1023,40.490528,-3.600357,22.0,257.0,83.7
1024,40.490483,-3.60061,22.0,257.0,83.6
1025,40.490438,-3.600863,22.0,257.0,83.5
1026,40.490394,-3.601116,22.0,257.0,83.5
1027,40.490349,-3.601369,22.0,257.0,83.4
1028,40.490305,-3.601622,22.0,257.0,83.3
1029,40.49026,-3.601875,22.0,257.0,83.2
1030,40.490215,-3.602129,22.0,257.0,83.1
1031,40.490171,-3.602382,22.0,257.0,83.0
1032,40.490126,-3.602635,22.0,257.0,82.9
1033,40.490082,-3.602888,22.0,257.0,82.9
1034,40.490037,-3.603141,22.0,257.0,82.8
1035,40.489992,-3.603394,22.0,257.0,82.7
1036,40.489948,-3.603647,22.0,257.0,82.6
1037,40.489903,-3.6039,22.0,257.0,82.5
1038,40.489859,-3.604154,22.0,257.0,82.4
1039,40.489814,-3.604407,22.0,257.0,82.3
1040,40.489769,-3.60466,22.0,257.0,82.2
1041,40.489725,-3.604913,22.0,257.0,82.1
1042,40.48968,-3.605166,22.0,257.0,82.0
1043,40.489636,-3.605419,22.0,257.0,82.0
1044,40.489591,-3.605672,22.0,257.0,81.9
1045,40.489546,-3.605925,22.0,257.0,81.8
1046,40.489502,-3.606179,22.0,257.0,81.7
1047,40.489457,-3.606432,22.0,257.0,81.6
1048,40.489413,-3.606685,22.0,257.0,81.5
1049,40.489368,-3.606938,22.0,257.0,81.4
1050,40.489323,-3.607191,22.0,257.0,81.3
1051,40.489279,-3.607444,22.0,257.0,81.2
1052,40.489234,-3.607697,22.0,257.0,81.1
1053,40.48919,-3.60795,22.0,257.0,81.0
1054,40.489145,-3.608204,22.0,257.0,80.9
1055,40.4891,-3.608457,22.0,257.0,80.8
1056,40.489056,-3.60871,22.0,257.0,80.7
1057,40.489011,-3.608963,22.0,257.0,80.6
1058,40.488967,-3.609216,22.0,257.0,80.5
1059,40.488922,-3.609469,22.0,257.0,80.4
1060,40.488877,-3.609722,22.0,257.0,80.3
1061,40.488833,-3.609975,22.0,257.0,80.2
1062,40.488788,-3.610228,22.0,257.0,80.1
1063,40.488744,-3.610482,22.0,257.0,80.0
1064,40.488699,-3.610735,22.0,257.0,79.9
1065,40.488654,-3.610988,22.0,257.0,79.8
1066,40.48861,-3.611241,22.0,257.0,79.7
1067,40.488565,-3.611494,22.0,257.0,79.6
1068,40.488521,-3.611747,22.0,257.0,79.5
1069,40.488476,-3.612,22.0,257.0,79.4
1070,40.488431,-3.612253,22.0,257.0,79.3
1071,40.488387,-3.612507,22.0,257.0,79.2
1072,40.488342,-3.61276,22.0,257.0,79.1
1073,40.488298,-3.613013,22.0,257.0,79.0
1074,40.488253,-3.613266,22.0,257.0,78.9
1075,40.488208,-3.613519,22.0,257.0,78.7
1076,40.488164,-3.613772,22.0,257.0,78.6
1077,40.488119,-3.614025,22.0,257.0,78.5
1078,40.488075,-3.614278,22.0,257.0,78.4
1079,40.48803,-3.614532,22.0,257.0,78.3
1080,40.487985,-3.614785,22.0,257.0,78.2
1081,40.487941,-3.615038,22.0,257.0,78.1
1082,40.487896,-3.615291,22.0,257.0,78.0
1083,40.487852,-3.615544,22.0,257.0,77.9
1084,40.487807,-3.615797,22.0,257.0,77.8
1085,40.487762,-3.61605,22.0,257.0,77.7
1086,40.487718,-3.616303,22.0,257.0,77.5
1087,40.487673,-3.616556,22.0,257.0,77.4
1088,40.487629,-3.61681,22.0,257.0,77.3
1089,40.487584,-3.617063,22.0,257.0,77.2
1090,40.487539,-3.617316,22.0,257.0,77.1
1091,40.487495,-3.617569,22.0,257.0,77.0
1092,40.48745,-3.617822,22.0,257.0,76.9
1093,40.487406,-3.618075,22.0,257.0,76.8
1094,40.487361,-3.618328,22.0,257.0,76.6
1095,40.487316,-3.618581,22.0,257.0,76.5
1096,40.487272,-3.618835,22.0,257.0,76.4
1097,40.487227,-3.619088,22.0,257.0,76.3
1098,40.487183,-3.619341,22.0,257.0,76.2
1099,40.487138,-3.619594,22.0,257.0,76.1
1100,40.487093,-3.619847,22.0,257.0,75.9
1101,40.487049,-3.6201,22.0,257.0,75.8
1102,40.487004,-3.620353,22.0,257.0,75.7
1103,40.48696,-3.620606,22.0,257.0,75.6
1104,40.486915,-3.62086,22.0,257.0,75.5
1105,40.48687,-3.621113,22.0,257.0,75.4
1106,40.486826,-3.621366,22.0,257.0,75.2
1107,40.486781,-3.621619,22.0,257.0,75.1
1108,40.486737,-3.621872,22.0,257.0,75.0
1109,40.486692,-3.622125,22.0,257.0,74.9
1110,40.486647,-3.622378,22.0,257.0,74.8
1111,40.486603,-3.622631,22.0,257.0,74.6
