timestamp,latitude,longitude,speed,heading,altitude,battery
484,40.422977,-3.679071,12.0,67.3,60.3,80.6
485,40.422951,-3.679,6.71,115.6,60.5,80.6
486,40.422843,-3.679,12.0,180.0,60.7,80.6
487,40.422736,-3.679,12.0,180.0,60.9,80.5
488,40.422628,-3.679,12.0,180.0,61.0,80.5
489,40.42252,-3.679,12.0,180.0,61.2,80.4
490,40.422412,-3.679,12.0,180.0,61.4,80.4
491,40.422304,-3.679,12.0,180.0,61.6,80.4
492,40.422197,-3.679,12.0,180.0,61.8,80.3
493,40.422089,-3.679,12.0,180.0,62.0,80.3
494,40.421981,-3.679,12.0,180.0,62.2,80.2
495,40.421873,-3.679,12.0,180.0,62.4,80.2
496,40.421765,-3.679,12.0,180.0,62.6,80.2
497,40.421658,-3.679,12.0,180.0,62.8,80.1
498,40.42155,-3.679,12.0,180.0,63.0,80.1
499,40.421442,-3.679,12.0,180.0,63.2,80.0
500,40.421334,-3.679,12.0,180.0,63.4,80.0
501,40.421226,-3.679,12.0,180.0,63.6,80.0
502,40.421119,-3.679,12.0,180.0,63.8,79.9
503,40.421011,-3.679,12.0,180.0,64.0,79.9
504,40.420903,-3.679,12.0,180.0,64.2,79.8
505,40.420795,-3.679,12.0,180.0,64.4,79.8
506,40.420687,-3.679,12.0,180.0,64.7,79.8
507,40.42058,-3.679,12.0,180.0,64.9,79.7
508,40.420472,-3.679,12.0,180.0,65.1,79.7
509,40.420364,-3.679,12.0,180.0,65.3,79.6
510,40.420256,-3.679,12.0,180.0,65.5,79.6
511,40.420148,-3.679,12.0,180.0,65.8,79.6
512,40.420041,-3.679,12.0,180.0,66.0,79.5
513,40.419933,-3.679,12.0,180.0,66.2,79.5
514,40.419825,-3.679,12.0,180.0,66.5,79.4
515,40.419717,-3.679,12.0,180.0,66.7,79.4
516,40.419609,-3.679,12.0,180.0,66.9,79.4
517,40.419502,-3.679,12.0,180.0,67.2,79.3
518,40.419394,-3.679,12.0,180.0,67.4,79.3
519,40.419286,-3.679,12.0,180.0,67.7,79.2
520,40.419178,-3.679,12.0,180.0,67.9,79.2
521,40.41907,-3.679,12.0,180.0,68.1,79.2
522,40.418963,-3.679,12.0,180.0,68.4,79.1
523,40.418855,-3.679,12.0,180.0,68.6,79.1
524,40.418747,-3.679,12.0,180.0,68.9,79.0
525,40.418639,-3.679,12.0,180.0,69.1,79.0
526,40.418531,-3.679,12.0,180.0,69.4,79.0
527,40.418424,-3.679,12.0,180.0,69.6,78.9
528,40.418316,-3.679,12.0,180.0,69.9,78.9
529,40.418208,-3.679,12.0,180.0,70.1,78.8
530,40.4181,-3.679,12.0,180.0,70.4,78.8
531,40.417992,-3.679,12.0,180.0,70.7,78.8
532,40.417885,-3.679,12.0,180.0,70.9,78.7
533,40.417777,-3.679,12.0,180.0,71.2,78.7
534,40.417669,-3.679,12.0,180.0,71.4,78.6
535,40.417561,-3.679,12.0,180.0,71.7,78.6
536,40.417454,-3.679,12.0,180.0,72.0,78.6
537,40.417346,-3.679,12.0,180.0,72.2,78.5
538,40.417238,-3.679,12.0,180.0,72.5,78.5
539,40.41713,-3.679,12.0,180.0,72.7,78.4
540,40.417022,-3.679,12.0,180.0,73.0,78.4
541,40.416915,-3.679,12.0,180.0,73.3,78.4
542,40.416807,-3.679,12.0,180.0,73.5,78.3
543,40.416699,-3.679,12.0,180.0,73.8,78.3
544,40.416591,-3.679,12.0,180.0,74.1,78.2
545,40.416483,-3.679,12.0,180.0,74.4,78.2
546,40.416376,-3.679,12.0,180.0,74.6,78.2
547,40.416268,-3.679,12.0,180.0,74.9,78.1
548,40.41616,-3.679,12.0,180.0,75.2,78.1
549,40.416052,-3.679,12.0,180.0,75.4,78.0
550,40.415944,-3.679,12.0,180.0,75.7,78.0
551,40.415837,-3.679,12.0,180.0,76.0,78.0
552,40.415729,-3.679,12.0,180.0,76.3,77.9
553,40.415621,-3.679,12.0,180.0,76.5,77.9
554,40.415513,-3.679,12.0,180.0,76.8,77.8
555,40.415405,-3.679,12.0,180.0,77.1,77.8
556,40.415298,-3.679,12.0,180.0,77.4,77.8
557,40.41519,-3.679,12.0,180.0,77.6,77.7
558,40.415082,-3.679,12.0,180.0,77.9,77.7
559,40.414974,-3.679,12.0,180.0,78.2,77.6
560,40.414866,-3.679,12.0,180.0,78.5,77.6
561,40.414759,-3.679,12.0,180.0,78.8,77.6
562,40.414651,-3.679,12.0,180.0,79.0,77.5
563,40.414543,-3.679,12.0,180.0,79.3,77.5
564,40.414435,-3.679,12.0,180.0,79.6,77.4
565,40.414327,-3.679,12.0,180.0,79.9,77.4
566,40.41422,-3.679,12.0,180.0,80.1,77.4
567,40.414112,-3.679,12.0,180.0,80.4,77.3
568,40.414004,-3.679,12.0,180.0,80.7,77.3
569,40.413896,-3.679,12.0,180.0,81.0,77.2
570,40.413788,-3.679,12.0,180.0,81.3,77.2
571,40.413681,-3.679,12.0,180.0,81.5,77.2
572,40.413573,-3.679,12.0,180.0,81.8,77.1
573,40.413465,-3.679,12.0,180.0,82.1,77.1
574,40.413357,-3.679,12.0,180.0,82.4,77.0
575,40.413249,-3.679,12.0,180.0,82.6,77.0
576,40.413142,-3.679,12.0,180.0,82.9,77.0
577,40.413034,-3.679,12.0,180.0,83.2,76.9
578,40.412926,-3.679,12.0,180.0,83.5,76.9
579,40.412818,-3.679,12.0,180.0,83.7,76.8
580,40.41271,-3.679,12.0,180.0,84.0,76.8
581,40.412603,-3.679,12.0,180.0,84.3,76.8
582,40.412495,-3.679,12.0,180.0,84.6,76.7
583,40.412387,-3.679,12.0,180.0,84.8,76.7
584,40.412279,-3.679,12.0,180.0,85.1,76.6
585,40.412171,-3.679,12.0,180.0,85.4,76.6
586,40.412064,-3.679,12.0,180.0,85.6,76.6
587,40.411956,-3.679,12.0,180.0,85.9,76.5
588,40.411848,-3.679,12.0,180.0,86.2,76.5
589,40.41174,-3.679,12.0,180.0,86.5,76.4
590,40.411632,-3.679,12.0,180.0,86.7,76.4
591,40.411525,-3.679,12.0,180.0,87.0,76.4
592,40.411417,-3.679,12.0,180.0,87.3,76.3
593,40.411309,-3.679,12.0,180.0,87.5,76.3
594,40.411201,-3.679,12.0,180.0,87.8,76.2
595,40.411093,-3.679,12.0,180.0,88.1,76.2
596,40.410995,-3.679018,11.04,187.8,88.3,76.2
597,40.410959,-3.679151,12.0,250.3,88.6,76.1
598,40.410922,-3.679284,12.0,250.3,88.8,76.1
599,40.410886,-3.679418,12.0,250.3,89.1,76.0
600,40.41085,-3.679551,12.0,250.3,89.4,76.0
601,40.410813,-3.679684,12.0,250.3,89.6,76.0
602,40.410777,-3.679817,12.0,250.3,89.9,75.9
603,40.410741,-3.679951,12.0,250.3,90.1,75.9
604,40.410704,-3.680084,12.0,250.3,90.4,75.8
605,40.410668,-3.680217,12.0,250.3,90.6,75.8
606,40.410632,-3.680351,12.0,250.3,90.9,75.8
607,40.410595,-3.680484,12.0,250.3,91.1,75.7
608,40.410559,-3.680617,12.0,250.3,91.4,75.7
609,40.410523,-3.68075,12.0,250.3,91.6,75.6
610,40.410486,-3.680884,12.0,250.3,91.9,75.6
611,40.41045,-3.681017,12.0,250.3,92.1,75.6
612,40.410414,-3.68115,12.0,250.3,92.4,75.5
613,40.410377,-3.681284,12.0,250.3,92.6,75.5
614,40.410341,-3.681417,12.0,250.3,92.8,75.4
615,40.410305,-3.68155,12.0,250.3,93.1,75.4
616,40.410268,-3.681683,12.0,250.3,93.3,75.4
617,40.410232,-3.681817,12.0,250.3,93.5,75.3
618,40.410195,-3.68195,12.0,250.3,93.8,75.3
619,40.410159,-3.682083,12.0,250.3,94.0,75.2
620,40.410123,-3.682217,12.0,250.3,94.2,75.2
621,40.410086,-3.68235,12.0,250.3,94.5,75.2
622,40.41005,-3.682483,12.0,250.3,94.7,75.1
623,40.410014,-3.682616,12.0,250.3,94.9,75.1
624,40.409977,-3.68275,12.0,250.3,95.1,75.0
625,40.409941,-3.682883,12.0,250.3,95.4,75.0
626,40.409905,-3.683016,12.0,250.3,95.6,75.0
627,40.409868,-3.68315,12.0,250.3,95.8,74.9
628,40.409832,-3.683283,12.0,250.3,96.0,74.9
629,40.409796,-3.683416,12.0,250.3,96.2,74.8
630,40.409759,-3.683549,12.0,250.3,96.4,74.8
631,40.409723,-3.683683,12.0,250.3,96.6,74.8
632,40.409687,-3.683816,12.0,250.3,96.8,74.7
633,40.40965,-3.683949,12.0,250.3,97.0,74.7
634,40.409614,-3.684082,12.0,250.3,97.2,74.6
635,40.409578,-3.684216,12.0,250.3,97.4,74.6
636,40.409541,-3.684349,12.0,250.3,97.6,74.6
637,40.409505,-3.684482,12.0,250.3,97.8,74.5
638,40.409468,-3.684616,12.0,250.3,98.0,74.5
639,40.409432,-3.684749,12.0,250.3,98.2,74.4
640,40.409396,-3.684882,12.0,250.3,98.4,74.4
641,40.409359,-3.685015,12.0,250.3,98.6,74.4
642,40.409323,-3.685149,12.0,250.3,98.8,74.3
643,40.409287,-3.685282,12.0,250.3,99.0,74.3
644,40.40925,-3.685415,12.0,250.3,99.1,74.2
645,40.409214,-3.685549,12.0,250.3,99.3,74.2
646,40.409178,-3.685682,12.0,250.3,99.5,74.2
647,40.409141,-3.685815,12.0,250.3,99.7,74.1
648,40.409105,-3.685948,12.0,250.3,99.8,74.1
649,40.409069,-3.686082,12.0,250.3,100.0,74.0
650,40.409032,-3.686215,12.0,250.3,100.2,74.0
651,40.408996,-3.686348,12.0,250.3,100.3,74.0
652,40.40896,-3.686482,12.0,250.3,100.5,73.9
653,40.408923,-3.686615,12.0,250.3,100.7,73.9
654,40.408887,-3.686748,12.0,250.3,100.8,73.8
655,40.408851,-3.686881,12.0,250.3,101.0,73.8
656,40.408814,-3.687015,12.0,250.3,101.1,73.8
657,40.408778,-3.687148,12.0,250.3,101.3,73.7
658,40.408741,-3.687281,12.0,250.3,101.4,73.7
659,40.408705,-3.687415,12.0,250.3,101.5,73.6
660,40.408669,-3.687548,12.0,250.3,101.7,73.6
661,40.408632,-3.687681,12.0,250.3,101.8,73.6
662,40.408596,-3.687814,12.0,250.3,102.0,73.5
663,40.40856,-3.687948,12.0,250.3,102.1,73.5
664,40.408523,-3.688081,12.0,250.3,102.2,73.4
665,40.408487,-3.688214,12.0,250.3,102.3,73.4
666,40.408451,-3.688348,12.0,250.3,102.5,73.4
667,40.408414,-3.688481,12.0,250.3,102.6,73.3
668,40.408378,-3.688614,12.0,250.3,102.7,73.3
669,40.408342,-3.688747,12.0,250.3,102.8,73.2
670,40.408305,-3.688881,12.0,250.3,102.9,73.2
671,40.408269,-3.689014,12.0,250.3,103.0,73.2
672,40.408233,-3.689147,12.0,250.3,103.1,73.1
673,40.408196,-3.689281,12.0,250.3,103.3,73.1
674,40.40816,-3.689414,12.0,250.3,103.4,73.0
675,40.408124,-3.689547,12.0,250.3,103.4,73.0
676,40.408087,-3.68968,12.0,250.3,103.5,73.0
677,40.408051,-3.689814,12.0,250.3,103.6,72.9
678,40.408014,-3.689947,12.0,250.3,103.7,72.9
679,40.40806,-3.690034,8.9,304.4,103.8,72.8
680,40.408159,-3.690089,12.0,336.8,103.9,72.8
681,40.408258,-3.690145,12.0,336.8,104.0,72.8
682,40.408357,-3.690201,12.0,336.8,104.1,72.7
683,40.408456,-3.690257,12.0,336.8,104.1,72.7
684,40.408555,-3.690312,12.0,336.8,104.2,72.6
685,40.408654,-3.690368,12.0,336.8,104.3,72.6
686,40.408753,-3.690424,12.0,336.8,104.3,72.6
687,40.408852,-3.690479,12.0,336.8,104.4,72.5
688,40.408951,-3.690535,12.0,336.8,104.5,72.5
689,40.409051,-3.690591,12.0,336.8,104.5,72.4
690,40.40915,-3.690647,12.0,336.8,104.6,72.4
691,40.409249,-3.690702,12.0,336.8,104.6,72.4
692,40.409348,-3.690758,12.0,336.8,104.7,72.3
693,40.409447,-3.690814,12.0,336.8,104.7,72.3
694,40.409546,-3.69087,12.0,336.8,104.7,72.2
695,40.409645,-3.690925,12.0,336.8,104.8,72.2
696,40.409744,-3.690981,12.0,336.8,104.8,72.2
697,40.409843,-3.691037,12.0,336.8,104.9,72.1
698,40.409942,-3.691093,12.0,336.8,104.9,72.1
699,40.410041,-3.691148,12.0,336.8,104.9,72.0
700,40.410141,-3.691204,12.0,336.8,104.9,72.0
701,40.41024,-3.69126,12.0,336.8,104.9,72.0
702,40.410339,-3.691316,12.0,336.8,105.0,71.9
703,40.410438,-3.691371,12.0,336.8,105.0,71.9
704,40.410537,-3.691427,12.0,336.8,105.0,71.8
705,40.410636,-3.691483,12.0,336.8,105.0,71.8
706,40.410735,-3.691538,12.0,336.8,105.0,71.8
707,40.410834,-3.691594,12.0,336.8,105.0,71.7
708,40.410933,-3.69165,12.0,336.8,105.0,71.7
709,40.411032,-3.691706,12.0,336.8,105.0,71.6
710,40.411131,-3.691761,12.0,336.8,105.0,71.6
711,40.411231,-3.691817,12.0,336.8,105.0,71.6
712,40.41133,-3.691873,12.0,336.8,105.0,71.5
713,40.411429,-3.691929,12.0,336.8,104.9,71.5
714,40.411528,-3.691984,12.0,336.8,104.9,71.4
715,40.411627,-3.69204,12.0,336.8,104.9,71.4
716,40.411726,-3.692096,12.0,336.8,104.9,71.4
717,40.411825,-3.692152,12.0,336.8,104.8,71.3
718,40.411924,-3.692207,12.0,336.8,104.8,71.3
719,40.412023,-3.692263,12.0,336.8,104.8,71.2
720,40.412122,-3.692319,12.0,336.8,104.7,71.2
721,40.412221,-3.692375,12.0,336.8,104.7,71.2
722,40.412321,-3.69243,12.0,336.8,104.6,71.1
723,40.41242,-3.692486,12.0,336.8,104.6,71.1
724,40.412519,-3.692542,12.0,336.8,104.5,71.0
725,40.412618,-3.692598,12.0,336.8,104.5,71.0
726,40.412717,-3.692653,12.0,336.8,104.4,71.0
727,40.412816,-3.692709,12.0,336.8,104.4,70.9
728,40.412915,-3.692765,12.0,336.8,104.3,70.9
729,40.413014,-3.69282,12.0,336.8,104.2,70.8
730,40.413113,-3.692876,12.0,336.8,104.2,70.8
731,40.413212,-3.692932,12.0,336.8,104.1,70.8
732,40.413311,-3.692988,12.0,336.8,104.0,70.7
733,40.413411,-3.693043,12.0,336.8,104.0,70.7
734,40.41351,-3.693099,12.0,336.8,103.9,70.6
735,40.413609,-3.693155,12.0,336.8,103.8,70.6
736,40.413708,-3.693211,12.0,336.8,103.7,70.6
737,40.413807,-3.693266,12.0,336.8,103.6,70.5
738,40.413906,-3.693322,12.0,336.8,103.5,70.5
739,40.414005,-3.693378,12.0,336.8,103.4,70.4
740,40.414104,-3.693434,12.0,336.8,103.3,70.4
741,40.414203,-3.693489,12.0,336.8,103.2,70.4
742,40.414302,-3.693545,12.0,336.8,103.1,70.3
743,40.414401,-3.693601,12.0,336.8,103.0,70.3
744,40.414501,-3.693657,12.0,336.8,102.9,70.2
745,40.4146,-3.693712,12.0,336.8,102.8,70.2
746,40.414699,-3.693768,12.0,336.8,102.7,70.2
747,40.414798,-3.693824,12.0,336.8,102.6,70.1
748,40.414897,-3.69388,12.0,336.8,102.4,70.1
749,40.414996,-3.693935,12.0,336.8,102.3,70.0
750,40.415095,-3.693991,12.0,336.8,102.2,70.0
751,40.415194,-3.694047,12.0,336.8,102.1,70.0
752,40.415293,-3.694102,12.0,336.8,101.9,69.9
753,40.415392,-3.694158,12.0,336.8,101.8,69.9
754,40.415491,-3.694214,12.0,336.8,101.6,69.8
755,40.415591,-3.69427,12.0,336.8,101.5,69.8
756,40.41569,-3.694325,12.0,336.8,101.4,69.8
757,40.415789,-3.694381,12.0,336.8,101.2,69.7
758,40.415888,-3.694437,12.0,336.8,101.1,69.7
759,40.415987,-3.694493,12.0,336.8,100.9,69.6
760,40.416089,-3.694462,11.66,12.8,100.8,69.6
761,40.416192,-3.694419,12.0,17.9,100.6,69.6
762,40.416294,-3.694375,12.0,17.9,100.5,69.5
763,40.416397,-3.694332,12.0,17.9,100.3,69.5
764,40.416499,-3.694288,12.0,17.9,100.1,69.4
765,40.416602,-3.694245,12.0,17.9,100.0,69.4
766,40.416704,-3.694201,12.0,17.9,99.8,69.4
767,40.416807,-3.694158,12.0,17.9,99.6,69.3
768,40.41691,-3.694114,12.0,17.9,99.4,69.3
769,40.417012,-3.694071,12.0,17.9,99.3,69.2
770,40.417115,-3.694027,12.0,17.9,99.1,69.2
771,40.417217,-3.693984,12.0,17.9,98.9,69.2
772,40.41732,-3.69394,12.0,17.9,98.7,69.1
773,40.417423,-3.693896,12.0,17.9,98.5,69.1
774,40.417525,-3.693853,12.0,17.9,98.4,69.0
775,40.417628,-3.693809,12.0,17.9,98.2,69.0
776,40.41773,-3.693766,12.0,17.9,98.0,69.0
777,40.417833,-3.693722,12.0,17.9,97.8,68.9
778,40.417935,-3.693679,12.0,17.9,97.6,68.9
779,40.418038,-3.693635,12.0,17.9,97.4,68.8
780,40.418141,-3.693592,12.0,17.9,97.2,68.8
781,40.418243,-3.693548,12.0,17.9,97.0,68.8
782,40.418346,-3.693505,12.0,17.9,96.8,68.7
783,40.418448,-3.693461,12.0,17.9,96.6,68.7
784,40.418551,-3.693418,12.0,17.9,96.4,68.6
785,40.418653,-3.693374,12.0,17.9,96.2,68.6
786,40.418756,-3.693331,12.0,17.9,95.9,68.6
787,40.418859,-3.693287,12.0,17.9,95.7,68.5
788,40.418961,-3.693244,12.0,17.9,95.5,68.5
789,40.419064,-3.6932,12.0,17.9,95.3,68.4
790,40.419166,-3.693157,12.0,17.9,95.1,68.4
791,40.419269,-3.693113,12.0,17.9,94.8,68.4
792,40.419314,-3.693003,10.61,61.5,94.6,68.3
793,40.419335,-3.692864,12.0,78.9,94.4,68.3
794,40.419356,-3.692725,12.0,78.9,94.2,68.2
795,40.419377,-3.692586,12.0,78.9,93.9,68.2
796,40.419397,-3.692447,12.0,78.9,93.7,68.2
797,40.419418,-3.692308,12.0,78.9,93.5,68.1
798,40.419439,-3.692169,12.0,78.9,93.2,68.1
799,40.419459,-3.69203,12.0,78.9,93.0,68.0
800,40.41948,-3.691891,12.0,78.9,92.8,68.0
801,40.419501,-3.691752,12.0,78.9,92.5,68.0
802,40.419521,-3.691613,12.0,78.9,92.3,67.9
803,40.419542,-3.691475,12.0,78.9,92.0,67.9
804,40.419563,-3.691336,12.0,78.9,91.8,67.8
805,40.419583,-3.691197,12.0,78.9,91.6,67.8
806,40.419604,-3.691058,12.0,78.9,91.3,67.8
807,40.419625,-3.690919,12.0,78.9,91.1,67.7
808,40.419646,-3.69078,12.0,78.9,90.8,67.7
809,40.419666,-3.690641,12.0,78.9,90.6,67.6
810,40.419687,-3.690502,12.0,78.9,90.3,67.6
811,40.419708,-3.690363,12.0,78.9,90.0,67.6
812,40.419728,-3.690224,12.0,78.9,89.8,67.5
813,40.419749,-3.690085,12.0,78.9,89.5,67.5
814,40.41977,-3.689946,12.0,78.9,89.3,67.4
815,40.41979,-3.689807,12.0,78.9,89.0,67.4
816,40.419811,-3.689668,12.0,78.9,88.8,67.4
817,40.419832,-3.689529,12.0,78.9,88.5,67.3
818,40.419853,-3.68939,12.0,78.9,88.2,67.3
819,40.419873,-3.689251,12.0,78.9,88.0,67.2
820,40.419894,-3.689112,12.0,78.9,87.7,67.2
821,40.419915,-3.688973,12.0,78.9,87.4,67.2
822,40.419935,-3.688834,12.0,78.9,87.2,67.1
823,40.419956,-3.688695,12.0,78.9,86.9,67.1
824,40.419977,-3.688556,12.0,78.9,86.6,67.0
825,40.419997,-3.688417,12.0,78.9,86.4,67.0
826,40.420036,-3.688286,11.97,68.7,86.1,67.0
827,40.420078,-3.688155,12.0,67.3,85.8,66.9
828,40.42012,-3.688025,12.0,67.3,85.6,66.9
829,40.420161,-3.687894,12.0,67.3,85.3,66.8
830,40.420203,-3.687763,12.0,67.3,85.0,66.8
831,40.420245,-3.687633,12.0,67.3,84.8,66.8
832,40.420287,-3.687502,12.0,67.3,84.5,66.7
833,40.420328,-3.687372,12.0,67.3,84.2,66.7
834,40.42037,-3.687241,12.0,67.3,83.9,66.6
835,40.420412,-3.687111,12.0,67.3,83.7,66.6
836,40.420453,-3.68698,12.0,67.3,83.4,66.6
837,40.420495,-3.686849,12.0,67.3,83.1,66.5
838,40.420537,-3.686719,12.0,67.3,82.8,66.5
839,40.420578,-3.686588,12.0,67.3,82.6,66.4
840,40.42062,-3.686458,12.0,67.3,82.3,66.4
841,40.420662,-3.686327,12.0,67.3,82.0,66.4
842,40.420703,-3.686196,12.0,67.3,81.7,66.3
843,40.420745,-3.686066,12.0,67.3,81.5,66.3
844,40.420787,-3.685935,12.0,67.3,81.2,66.2
845,40.420828,-3.685805,12.0,67.3,80.9,66.2
846,40.42087,-3.685674,12.0,67.3,80.6,66.2
847,40.420912,-3.685544,12.0,67.3,80.3,66.1
848,40.420953,-3.685413,12.0,67.3,80.1,66.1
849,40.420995,-3.685282,12.0,67.3,79.8,66.0
850,40.421037,-3.685152,12.0,67.3,79.5,66.0
851,40.421078,-3.685021,12.0,67.3,79.2,66.0
852,40.42112,-3.684891,12.0,67.3,79.0,65.9
853,40.421162,-3.68476,12.0,67.3,78.7,65.9
854,40.421203,-3.684629,12.0,67.3,78.4,65.8
855,40.421245,-3.684499,12.0,67.3,78.1,65.8
856,40.421287,-3.684368,12.0,67.3,77.8,65.8
857,40.421328,-3.684238,12.0,67.3,77.6,65.7
858,40.42137,-3.684107,12.0,67.3,77.3,65.7
859,40.421412,-3.683977,12.0,67.3,77.0,65.6
860,40.421453,-3.683846,12.0,67.3,76.7,65.6
861,40.421495,-3.683715,12.0,67.3,76.5,65.6
862,40.421537,-3.683585,12.0,67.3,76.2,65.5
863,40.421578,-3.683454,12.0,67.3,75.9,65.5
864,40.42162,-3.683324,12.0,67.3,75.6,65.4
865,40.421662,-3.683193,12.0,67.3,75.4,65.4
866,40.421703,-3.683062,12.0,67.3,75.1,65.4
867,40.421745,-3.682932,12.0,67.3,74.8,65.3
868,40.421787,-3.682801,12.0,67.3,74.6,65.3
869,40.421829,-3.682671,12.0,67.3,74.3,65.2
870,40.42187,-3.68254,12.0,67.3,74.0,65.2
871,40.421912,-3.68241,12.0,67.3,73.7,65.2
872,40.421954,-3.682279,12.0,67.3,73.5,65.1
873,40.421995,-3.682148,12.0,67.3,73.2,65.1
874,40.422037,-3.682018,12.0,67.3,72.9,65.0
875,40.422079,-3.681887,12.0,67.3,72.7,65.0
876,40.42212,-3.681757,12.0,67.3,72.4,65.0
877,40.422162,-3.681626,12.0,67.3,72.1,64.9
878,40.422204,-3.681495,12.0,67.3,71.9,64.9
879,40.422245,-3.681365,12.0,67.3,71.6,64.8
880,40.422287,-3.681234,12.0,67.3,71.4,64.8
881,40.422329,-3.681104,12.0,67.3,71.1,64.8
882,40.42237,-3.680973,12.0,67.3,70.8,64.7
883,40.422412,-3.680843,12.0,67.3,70.6,64.7
884,40.422454,-3.680712,12.0,67.3,70.3,64.6
885,40.422495,-3.680581,12.0,67.3,70.1,64.6
886,40.422537,-3.680451,12.0,67.3,69.8,64.6
887,40.422579,-3.68032,12.0,67.3,69.6,64.5
888,40.42262,-3.68019,12.0,67.3,69.3,64.5
889,40.422662,-3.680059,12.0,67.3,69.1,64.4
890,40.422704,-3.679928,12.0,67.3,68.8,64.4
891,40.422745,-3.679798,12.0,67.3,68.6,64.4
892,40.422787,-3.679667,12.0,67.3,68.3,64.3
893,40.422829,-3.679537,12.0,67.3,68.1,64.3
894,40.42287,-3.679406,12.0,67.3,67.8,64.2
895,40.422912,-3.679275,12.0,67.3,67.6,64.2
896,40.422954,-3.679145,12.0,67.3,67.3,64.2
897,40.422995,-3.679014,12.0,67.3,67.1,64.1
898,40.422904,-3.679,10.25,173.2,66.9,64.1
899,40.422796,-3.679,12.0,180.0,66.6,64.0
900,40.422688,-3.679,12.0,180.0,66.4,64.0
901,40.422581,-3.679,12.0,180.0,66.2,64.0
902,40.422473,-3.679,12.0,180.0,65.9,63.9
903,40.422365,-3.679,12.0,180.0,65.7,63.9
904,40.422257,-3.679,12.0,180.0,65.5,63.8
905,40.422149,-3.679,12.0,180.0,65.3,63.8
906,40.422042,-3.679,12.0,180.0,65.0,63.8
907,40.421934,-3.679,12.0,180.0,64.8,63.7
908,40.421826,-3.679,12.0,180.0,64.6,63.7
909,40.421718,-3.679,12.0,180.0,64.4,63.6
910,40.42161,-3.679,12.0,180.0,64.2,63.6
911,40.421503,-3.679,12.0,180.0,63.9,63.6
912,40.421395,-3.679,12.0,180.0,63.7,63.5
913,40.421287,-3.679,12.0,180.0,63.5,63.5
914,40.421179,-3.679,12.0,180.0,63.3,63.4
915,40.421071,-3.679,12.0,180.0,63.1,63.4
916,40.420964,-3.679,12.0,180.0,62.9,63.4
917,40.420856,-3.679,12.0,180.0,62.7,63.3
918,40.420748,-3.679,12.0,180.0,62.5,63.3
919,40.42064,-3.679,12.0,180.0,62.3,63.2
920,40.420532,-3.679,12.0,180.0,62.1,63.2
921,40.420425,-3.679,12.0,180.0,61.9,63.2
922,40.420317,-3.679,12.0,180.0,61.7,63.1
923,40.420209,-3.679,12.0,180.0,61.5,63.1
924,40.420101,-3.679,12.0,180.0,61.4,63.0
925,40.419994,-3.679,12.0,180.0,61.2,63.0
926,40.419886,-3.679,12.0,180.0,61.0,63.0
927,40.419778,-3.679,12.0,180.0,60.8,62.9
928,40.41967,-3.679,12.0,180.0,60.6,62.9
929,40.419562,-3.679,12.0,180.0,60.5,62.8
930,40.419455,-3.679,12.0,180.0,60.3,62.8
931,40.419347,-3.679,12.0,180.0,60.1,62.8
932,40.419239,-3.679,12.0,180.0,59.9,62.7
933,40.419131,-3.679,12.0,180.0,59.8,62.7
934,40.419023,-3.679,12.0,180.0,59.6,62.6
935,40.418916,-3.679,12.0,180.0,59.5,62.6
936,40.418808,-3.679,12.0,180.0,59.3,62.6
937,40.4187,-3.679,12.0,180.0,59.1,62.5
938,40.418592,-3.679,12.0,180.0,59.0,62.5
939,40.418484,-3.679,12.0,180.0,58.8,62.4
940,40.418377,-3.679,12.0,180.0,58.7,62.4
941,40.418269,-3.679,12.0,180.0,58.6,62.4
942,40.418161,-3.679,12.0,180.0,58.4,62.3
943,40.418053,-3.679,12.0,180.0,58.3,62.3
944,40.417945,-3.679,12.0,180.0,58.1,62.2
945,40.417838,-3.679,12.0,180.0,58.0,62.2
946,40.41773,-3.679,12.0,180.0,57.9,62.2
947,40.417622,-3.679,12.0,180.0,57.7,62.1
948,40.417514,-3.679,12.0,180.0,57.6,62.1
949,40.417406,-3.679,12.0,180.0,57.5,62.0
950,40.417299,-3.679,12.0,180.0,57.4,62.0
951,40.417191,-3.679,12.0,180.0,57.3,62.0
952,40.417083,-3.679,12.0,180.0,57.2,61.9
953,40.416975,-3.679,12.0,180.0,57.0,61.9
954,40.416867,-3.679,12.0,180.0,56.9,61.8
955,40.41676,-3.679,12.0,180.0,56.8,61.8
956,40.416652,-3.679,12.0,180.0,56.7,61.8
957,40.416544,-3.679,12.0,180.0,56.6,61.7
958,40.416436,-3.679,12.0,180.0,56.5,61.7
959,40.416328,-3.679,12.0,180.0,56.4,61.6
960,40.416221,-3.679,12.0,180.0,56.3,61.6
961,40.416113,-3.679,12.0,180.0,56.3,61.6
962,40.416005,-3.679,12.0,180.0,56.2,61.5
963,40.415897,-3.679,12.0,180.0,56.1,61.5
964,40.415789,-3.679,12.0,180.0,56.0,61.4
965,40.415682,-3.679,12.0,180.0,55.9,61.4
966,40.415574,-3.679,12.0,180.0,55.9,61.4
967,40.415466,-3.679,12.0,180.0,55.8,61.3
968,40.415358,-3.679,12.0,180.0,55.7,61.3
969,40.41525,-3.679,12.0,180.0,55.7,61.2
970,40.415143,-3.679,12.0,180.0,55.6,61.2
971,40.415035,-3.679,12.0,180.0,55.5,61.2
